,species,alpha,ini,cost,success
44,BT,0.01,"[1.6422671299097746, -1.4896225341371667]",0.05999075805264977,True
45,BT,0.01,"[0.7543407880094254, -0.41695235121435137]",0.05999075799060309,True
46,BT,0.01,"[0.45880708337599574, -0.5418456798756592]",0.05999075799060212,True
47,BT,0.01,"[0.5843882627776176, -1.1357870449636507]",0.059990758052630884,True
48,BT,0.01,"[1.0375966601709323, -0.05862822091645126]",0.15220889979393937,False
49,BT,0.01,"[0.9861037634676985, -0.16199748570724215]",0.05999075799060216,True
50,BT,0.01,"[0.3915466579689513, -0.8582867687454152]",0.05999075799060247,True
51,BT,0.01,"[1.1132517660923897, -0.21703947340502916]",0.05999075799060258,True
52,BT,0.01,"[0.24175481539699342, -0.3720994256033143]",0.059990757990602356,True
53,BT,0.01,"[0.17082813259505475, -0.9252519204649086]",0.059990757992333034,True
54,BT,0.01,"[0.0675156939645129, -1.6120946272257766]",0.05999075799060232,True
55,BT,0.01,"[1.5864106382073104, -0.6354092235180917]",0.05999075799060207,True
56,BT,0.01,"[1.4697094461617475, -1.7596068149577517]",0.05999075799060229,True
57,BT,0.01,"[1.2750442567855267, -1.0223025429008887]",0.059990758052705775,True
58,BT,0.01,"[0.8018135718648278, -1.888465949387544]",0.05999075805265977,True
59,BT,0.01,"[0.6013374519653201, -1.5685619808430529]",0.05999075799060218,True
60,BT,0.03,"[1.751051630467653, -0.7246930423351403]",0.08969969059449531,True
61,BT,0.03,"[1.3458228426760899, -1.2228656005150382]",0.0896996905962201,True
62,BT,0.03,"[1.9871288484875371, -1.3573001326799654]",0.5825333810280592,False
63,BT,0.03,"[1.8944982183940007, -1.9430772432281715]",0.0896996906566708,True
64,BT,0.03,"[1.6422671299097746, -1.4896225341371667]",0.08969969059449523,True
65,BT,0.03,"[0.7543407880094254, -0.41695235121435137]",0.0896996906566481,True
66,BT,0.03,"[0.45880708337599574, -0.5418456798756592]",0.08969969059621741,True
67,BT,0.03,"[0.5843882627776176, -1.1357870449636507]",0.08969969059449462,True
68,BT,0.03,"[1.0375966601709323, -0.05862822091645126]",0.16490800109612294,False
69,BT,0.03,"[0.9861037634676985, -0.16199748570724215]",0.08969969059623381,True
70,BT,0.03,"[0.3915466579689513, -0.8582867687454152]",0.08969969059623173,True
71,BT,0.03,"[1.1132517660923897, -0.21703947340502916]",0.08969969059449522,True
72,BT,0.03,"[0.24175481539699342, -0.3720994256033143]",0.0896996905944947,True
73,BT,0.03,"[0.17082813259505475, -0.9252519204649086]",0.08969969059621337,True
74,BT,0.03,"[0.0675156939645129, -1.6120946272257766]",0.08969969059449542,True
75,BT,0.03,"[1.5864106382073104, -0.6354092235180917]",0.08969969059449506,True
76,BT,0.03,"[1.4697094461617475, -1.7596068149577517]",0.08969969059449542,True
77,BT,0.03,"[1.2750442567855267, -1.0223025429008887]",0.08969969065660877,True
78,BT,0.03,"[0.8018135718648278, -1.888465949387544]",0.08969969059623045,True
79,BT,0.03,"[0.6013374519653201, -1.5685619808430529]",0.08969969059449495,True
80,BT,0.1,"[1.751051630467653, -0.7246930423351403]",0.19345470240636953,True
81,BT,0.1,"[1.3458228426760899, -1.2228656005150382]",0.1934547024063693,True
82,BT,0.1,"[1.9871288484875371, -1.3573001326799654]",0.19345470240636947,True
83,BT,0.1,"[1.8944982183940007, -1.9430772432281715]",0.1934547024696177,True
84,BT,0.1,"[1.6422671299097746, -1.4896225341371667]",0.19345470240636978,True
85,BT,0.1,"[0.7543407880094254, -0.41695235121435137]",0.19345470246951088,True
86,BT,0.1,"[0.45880708337599574, -0.5418456798756592]",0.19345470246959934,True
87,BT,0.1,"[0.5843882627776176, -1.1357870449636507]",0.19345470240636942,True
88,BT,0.1,"[1.0375966601709323, -0.05862822091645126]",0.19345470240811466,True
89,BT,0.1,"[0.9861037634676985, -0.16199748570724215]",0.1934547024081225,True
90,BT,0.1,"[0.3915466579689513, -0.8582867687454152]",0.19345470240636947,True
91,BT,0.1,"[1.1132517660923897, -0.21703947340502916]",0.19345470240813128,True
92,BT,0.1,"[0.24175481539699342, -0.3720994256033143]",0.19345470246962715,True
93,BT,0.1,"[0.17082813259505475, -0.9252519204649086]",0.19345470240636958,True
94,BT,0.1,"[0.0675156939645129, -1.6120946272257766]",0.19345470240636972,True
95,BT,0.1,"[1.5864106382073104, -0.6354092235180917]",0.19345470240636947,True
96,BT,0.1,"[1.4697094461617475, -1.7596068149577517]",0.1934547024063698,True
97,BT,0.1,"[1.2750442567855267, -1.0223025429008887]",0.19345470240811918,True
98,BT,0.1,"[0.8018135718648278, -1.888465949387544]",0.1934547024063696,True
99,BT,0.1,"[0.6013374519653201, -1.5685619808430529]",0.19345470240636975,True
100,BT,0.3,"[1.751051630467653, -0.7246930423351403]",0.48789028485798,True
101,BT,0.3,"[1.3458228426760899, -1.2228656005150382]",0.48789028485797953,True
102,BT,0.3,"[1.9871288484875371, -1.3573001326799654]",0.4878902848579793,True
103,BT,0.3,"[1.8944982183940007, -1.9430772432281715]",0.48789028485797853,True
104,BT,0.3,"[1.6422671299097746, -1.4896225341371667]",0.4878902848579801,True
105,BT,0.3,"[0.7543407880094254, -0.41695235121435137]",0.48789028485797986,True
106,BT,0.3,"[0.45880708337599574, -0.5418456798756592]",0.48789028485798025,True
107,BT,0.3,"[0.5843882627776176, -1.1357870449636507]",0.4878902848579798,True
108,BT,0.3,"[1.0375966601709323, -0.05862822091645126]",0.4878902848579794,True
109,BT,0.3,"[0.9861037634676985, -0.16199748570724215]",0.48789028486014946,True
110,BT,0.3,"[0.3915466579689513, -0.8582867687454152]",0.48789028485797986,True
111,BT,0.3,"[1.1132517660923897, -0.21703947340502916]",0.48789028485798003,True
112,BT,0.3,"[0.24175481539699342, -0.3720994256033143]",0.48789028485798014,True
113,BT,0.3,"[0.17082813259505475, -0.9252519204649086]",0.4878902848601362,True
114,BT,0.3,"[0.0675156939645129, -1.6120946272257766]",0.4878902848579797,True
115,BT,0.3,"[1.5864106382073104, -0.6354092235180917]",0.48789028485798,True
116,BT,0.3,"[1.4697094461617475, -1.7596068149577517]",0.48789028485798003,True
117,BT,0.3,"[1.2750442567855267, -1.0223025429008887]",0.48789028485797964,True
118,BT,0.3,"[0.8018135718648278, -1.888465949387544]",0.4878902848579789,True
119,BT,0.3,"[0.6013374519653201, -1.5685619808430529]",0.48789028485797803,True
120,BT,1.0,"[1.751051630467653, -0.7246930423351403]",1.462112511030803,True
121,BT,1.0,"[1.3458228426760899, -1.2228656005150382]",1.4621125110308248,True
122,BT,1.0,"[1.9871288484875371, -1.3573001326799654]",1.4621125110308375,True
123,BT,1.0,"[1.8944982183940007, -1.9430772432281715]",1.462112511030821,True
124,BT,1.0,"[1.6422671299097746, -1.4896225341371667]",1.462112511030817,True
125,BT,1.0,"[0.7543407880094254, -0.41695235121435137]",1.4621125110308106,True
126,BT,1.0,"[0.45880708337599574, -0.5418456798756592]",1.4621125110308049,True
127,BT,1.0,"[0.5843882627776176, -1.1357870449636507]",1.462112511030845,True
128,BT,1.0,"[1.0375966601709323, -0.05862822091645126]",1.4621125110308049,True
129,BT,1.0,"[0.9861037634676985, -0.16199748570724215]",1.462112511030805,True
130,BT,1.0,"[0.3915466579689513, -0.8582867687454152]",1.4621125110308035,True
131,BT,1.0,"[1.1132517660923897, -0.21703947340502916]",1.4621125110308064,True
132,BT,1.0,"[0.24175481539699342, -0.3720994256033143]",1.4621125110308537,True
133,BT,1.0,"[0.17082813259505475, -0.9252519204649086]",1.4621125110308055,True
134,BT,1.0,"[0.0675156939645129, -1.6120946272257766]",1.4621125110308029,True
135,BT,1.0,"[1.5864106382073104, -0.6354092235180917]",1.462112511030804,True
136,BT,1.0,"[1.4697094461617475, -1.7596068149577517]",1.4621125110308384,True
137,BT,1.0,"[1.2750442567855267, -1.0223025429008887]",1.462112511030813,True
138,BT,1.0,"[0.8018135718648278, -1.888465949387544]",1.4621125110308058,True
139,BT,1.0,"[0.6013374519653201, -1.5685619808430529]",1.4621125110308055,True
140,BT,3.0,"[1.751051630467653, -0.7246930423351403]",2.1090485597754705,True
141,BT,3.0,"[1.3458228426760899, -1.2228656005150382]",2.1091221258344444,True
142,BT,3.0,"[1.9871288484875371, -1.3573001326799654]",2.1090184285678304,True
143,BT,3.0,"[1.8944982183940007, -1.9430772432281715]",2.2125462747072677,True
144,BT,3.0,"[1.6422671299097746, -1.4896225341371667]",2.1090213265335653,True
145,BT,3.0,"[0.7543407880094254, -0.41695235121435137]",2.212546315667265,True
146,BT,3.0,"[0.45880708337599574, -0.5418456798756592]",2.2125463156672707,True
147,BT,3.0,"[0.5843882627776176, -1.1357870449636507]",2.2125463156673786,True
148,BT,3.0,"[1.0375966601709323, -0.05862822091645126]",2.2125475444602074,True
149,BT,3.0,"[0.9861037634676985, -0.16199748570724215]",2.212547544476535,True
150,BT,3.0,"[0.3915466579689513, -0.8582867687454152]",2.2125463156672422,True
151,BT,3.0,"[1.1132517660923897, -0.21703947340502916]",2.2125463156672356,True
152,BT,3.0,"[0.24175481539699342, -0.3720994256033143]",2.212546315667324,True
153,BT,3.0,"[0.17082813259505475, -0.9252519204649086]",2.212546315666908,True
154,BT,3.0,"[0.0675156939645129, -1.6120946272257766]",2.212546315667274,True
155,BT,3.0,"[1.5864106382073104, -0.6354092235180917]",2.2125463156672187,True
156,BT,3.0,"[1.4697094461617475, -1.7596068149577517]",2.108873837611254,True
157,BT,3.0,"[1.2750442567855267, -1.0223025429008887]",2.212552664823827,True
158,BT,3.0,"[0.8018135718648278, -1.888465949387544]",2.212546520466912,True
159,BT,3.0,"[0.6013374519653201, -1.5685619808430529]",2.212547544469208,True
160,BT,10.0,"[1.751051630467653, -0.7246930423351403]",2.109215115916209,True
161,BT,10.0,"[1.3458228426760899, -1.2228656005150382]",2.1168102324799696,True
162,BT,10.0,"[1.9871288484875371, -1.3573001326799654]",2.109119306836677,True
163,BT,10.0,"[1.8944982183940007, -1.9430772432281715]",2.1091212801308883,True
164,BT,10.0,"[1.6422671299097746, -1.4896225341371667]",2.1167885593237425,True
165,BT,10.0,"[0.7543407880094254, -0.41695235121435137]",2.109211400174343,True
166,BT,10.0,"[0.45880708337599574, -0.5418456798756592]",2.109221937192356,True
167,BT,10.0,"[0.5843882627776176, -1.1357870449636507]",2.109218759740722,True
168,BT,10.0,"[1.0375966601709323, -0.05862822091645126]",2.110389465851056,True
169,BT,10.0,"[0.9861037634676985, -0.16199748570724215]",2.110382423627522,True
170,BT,10.0,"[0.3915466579689513, -0.8582867687454152]",2.109202995483237,True
171,BT,10.0,"[1.1132517660923897, -0.21703947340502916]",2.110384167962976,True
172,BT,10.0,"[0.24175481539699342, -0.3720994256033143]",2.1091434493555257,True
173,BT,10.0,"[0.17082813259505475, -0.9252519204649086]",2.1103858424685384,True
174,BT,10.0,"[0.0675156939645129, -1.6120946272257766]",2.1103808526542234,True
175,BT,10.0,"[1.5864106382073104, -0.6354092235180917]",2.1167943037559565,True
176,BT,10.0,"[1.4697094461617475, -1.7596068149577517]",2.1103806518944666,True
177,BT,10.0,"[1.2750442567855267, -1.0223025429008887]",2.116797751113686,True
178,BT,10.0,"[0.8018135718648278, -1.888465949387544]",2.109212761046431,True
179,BT,10.0,"[0.6013374519653201, -1.5685619808430529]",2.1092169076169083,True
180,BU,0.001,"[1.751051630467653, -0.7246930423351403]",0.17202002684914036,True
181,BU,0.001,"[1.3458228426760899, -1.2228656005150382]",0.1720200268489742,True
182,BU,0.001,"[1.9871288484875371, -1.3573001326799654]",0.17202002684897605,True
183,BU,0.001,"[1.8944982183940007, -1.9430772432281715]",0.17202002684897638,True
184,BU,0.001,"[1.6422671299097746, -1.4896225341371667]",0.17202002684914888,True
185,BU,0.001,"[0.7543407880094254, -0.41695235121435137]",0.17202002684897474,True
186,BU,0.001,"[0.45880708337599574, -0.5418456798756592]",0.17202002684897533,True
187,BU,0.001,"[0.5843882627776176, -1.1357870449636507]",0.17202002684915432,True
188,BU,0.001,"[1.0375966601709323, -0.05862822091645126]",0.17202002684897505,True
189,BU,0.001,"[0.9861037634676985, -0.16199748570724215]",0.1720200268491535,True
190,BU,0.001,"[0.3915466579689513, -0.8582867687454152]",0.1720200268489723,True
191,BU,0.001,"[1.1132517660923897, -0.21703947340502916]",0.17202002685650683,True
192,BU,0.001,"[0.24175481539699342, -0.3720994256033143]",0.17202002684897558,True
193,BU,0.001,"[0.17082813259505475, -0.9252519204649086]",0.17202002684897402,True
194,BU,0.001,"[0.0675156939645129, -1.6120946272257766]",0.17202002684897466,True
195,BU,0.001,"[1.5864106382073104, -0.6354092235180917]",0.17202002684915785,True
196,BU,0.001,"[1.4697094461617475, -1.7596068149577517]",0.1720200268565314,True
197,BU,0.001,"[1.2750442567855267, -1.0223025429008887]",0.17202002684897535,True
198,BU,0.001,"[0.8018135718648278, -1.888465949387544]",0.1720200268489739,True
199,BU,0.001,"[0.6013374519653201, -1.5685619808430529]",0.17202002684897572,True
200,BU,0.003,"[1.751051630467653, -0.7246930423351403]",0.1758023400951544,True
201,BU,0.003,"[1.3458228426760899, -1.2228656005150382]",0.1758023400876563,True
202,BU,0.003,"[1.9871288484875371, -1.3573001326799654]",0.1758023400951792,True
203,BU,0.003,"[1.8944982183940007, -1.9430772432281715]",0.17580234008765616,True
204,BU,0.003,"[1.6422671299097746, -1.4896225341371667]",0.1758023400876545,True
205,BU,0.003,"[0.7543407880094254, -0.41695235121435137]",0.17580234008765552,True
206,BU,0.003,"[0.45880708337599574, -0.5418456798756592]",0.17580234009519388,True
207,BU,0.003,"[0.5843882627776176, -1.1357870449636507]",0.17580234009517878,True
208,BU,0.003,"[1.0375966601709323, -0.05862822091645126]",0.17580234008765558,True
209,BU,0.003,"[0.9861037634676985, -0.16199748570724215]",0.17580234009517187,True
210,BU,0.003,"[0.3915466579689513, -0.8582867687454152]",0.17580234008765425,True
211,BU,0.003,"[1.1132517660923897, -0.21703947340502916]",0.1758023400876544,True
212,BU,0.003,"[0.24175481539699342, -0.3720994256033143]",0.17580234008765494,True
213,BU,0.003,"[0.17082813259505475, -0.9252519204649086]",0.17580234008765436,True
214,BU,0.003,"[0.0675156939645129, -1.6120946272257766]",0.17580234008765552,True
215,BU,0.003,"[1.5864106382073104, -0.6354092235180917]",0.1758023400878275,True
216,BU,0.003,"[1.4697094461617475, -1.7596068149577517]",0.17580234009514703,True
217,BU,0.003,"[1.2750442567855267, -1.0223025429008887]",0.17580234008765447,True
218,BU,0.003,"[0.8018135718648278, -1.888465949387544]",0.1758023400878292,True
219,BU,0.003,"[0.6013374519653201, -1.5685619808430529]",0.17580234008765536,True
220,BU,0.01,"[1.751051630467653, -0.7246930423351403]",0.18902874205962983,True
221,BU,0.01,"[1.3458228426760899, -1.2228656005150382]",0.18902874205962883,True
222,BU,0.01,"[1.9871288484875371, -1.3573001326799654]",0.18902874205962944,True
223,BU,0.01,"[1.8944982183940007, -1.9430772432281715]",0.18902874205980313,True
224,BU,0.01,"[1.6422671299097746, -1.4896225341371667]",0.18902874205962952,True
225,BU,0.01,"[0.7543407880094254, -0.41695235121435137]",0.18902874205962977,True
226,BU,0.01,"[0.45880708337599574, -0.5418456798756592]",0.18902874205962922,True
227,BU,0.01,"[0.5843882627776176, -1.1357870449636507]",0.1890287420596305,True
228,BU,0.01,"[1.0375966601709323, -0.05862822091645126]",0.1890287420596285,True
229,BU,0.01,"[0.9861037634676985, -0.16199748570724215]",0.18902874205962966,True
230,BU,0.01,"[0.3915466579689513, -0.8582867687454152]",0.18902874205963008,True
231,BU,0.01,"[1.1132517660923897, -0.21703947340502916]",0.1890287420598048,True
232,BU,0.01,"[0.24175481539699342, -0.3720994256033143]",0.18902874205980735,True
233,BU,0.01,"[0.17082813259505475, -0.9252519204649086]",0.189028742067107,True
234,BU,0.01,"[0.0675156939645129, -1.6120946272257766]",0.1890287420596298,True
235,BU,0.01,"[1.5864106382073104, -0.6354092235180917]",0.18902874205980444,True
236,BU,0.01,"[1.4697094461617475, -1.7596068149577517]",0.18902874206715,True
237,BU,0.01,"[1.2750442567855267, -1.0223025429008887]",0.18902874205962936,True
238,BU,0.01,"[0.8018135718648278, -1.888465949387544]",0.18902874205962872,True
239,BU,0.01,"[0.6013374519653201, -1.5685619808430529]",0.1890287420596314,True
240,BU,0.03,"[1.751051630467653, -0.7246930423351403]",0.22671911378419468,True
241,BU,0.03,"[1.3458228426760899, -1.2228656005150382]",0.22671911378402315,True
242,BU,0.03,"[1.9871288484875371, -1.3573001326799654]",0.22671911378419066,True
243,BU,0.03,"[1.8944982183940007, -1.9430772432281715]",0.22671911378402376,True
244,BU,0.03,"[1.6422671299097746, -1.4896225341371667]",0.2267191137840216,True
245,BU,0.03,"[0.7543407880094254, -0.41695235121435137]",0.22671911378402268,True
246,BU,0.03,"[0.45880708337599574, -0.5418456798756592]",0.22671911378402185,True
247,BU,0.03,"[0.5843882627776176, -1.1357870449636507]",0.22671911378402407,True
248,BU,0.03,"[1.0375966601709323, -0.05862822091645126]",0.22671911378402487,True
249,BU,0.03,"[0.9861037634676985, -0.16199748570724215]",0.22671911379142204,True
250,BU,0.03,"[0.3915466579689513, -0.8582867687454152]",0.22671911378402193,True
251,BU,0.03,"[1.1132517660923897, -0.21703947340502916]",0.22671911378419013,True
252,BU,0.03,"[0.24175481539699342, -0.3720994256033143]",0.2267191137914616,True
253,BU,0.03,"[0.17082813259505475, -0.9252519204649086]",0.22671911378402454,True
254,BU,0.03,"[0.0675156939645129, -1.6120946272257766]",0.22671911378402307,True
255,BU,0.03,"[1.5864106382073104, -0.6354092235180917]",0.22671911378419357,True
256,BU,0.03,"[1.4697094461617475, -1.7596068149577517]",0.22671911379146079,True
257,BU,0.03,"[1.2750442567855267, -1.0223025429008887]",0.22671911378402324,True
258,BU,0.03,"[0.8018135718648278, -1.888465949387544]",0.22671911379139992,True
259,BU,0.03,"[0.6013374519653201, -1.5685619808430529]",0.22671911379146356,True
260,BU,0.1,"[1.751051630467653, -0.7246930423351403]",0.3575031388281915,True
261,BU,0.1,"[1.3458228426760899, -1.2228656005150382]",0.3575031388281929,True
262,BU,0.1,"[1.9871288484875371, -1.3573001326799654]",0.3575031388281939,True
263,BU,0.1,"[1.8944982183940007, -1.9430772432281715]",0.35750313882818946,True
264,BU,0.1,"[1.6422671299097746, -1.4896225341371667]",0.3575031388281933,True
265,BU,0.1,"[0.7543407880094254, -0.41695235121435137]",0.3575031388281914,True
266,BU,0.1,"[0.45880708337599574, -0.5418456798756592]",0.3575031388354616,True
267,BU,0.1,"[0.5843882627776176, -1.1357870449636507]",0.35750313882819407,True
268,BU,0.1,"[1.0375966601709323, -0.05862822091645126]",0.35750313882819174,True
269,BU,0.1,"[0.9861037634676985, -0.16199748570724215]",0.35750313882819196,True
270,BU,0.1,"[0.3915466579689513, -0.8582867687454152]",0.3575031388281946,True
271,BU,0.1,"[1.1132517660923897, -0.21703947340502916]",0.35750313882819235,True
272,BU,0.1,"[0.24175481539699342, -0.3720994256033143]",0.3575031388281925,True
273,BU,0.1,"[0.17082813259505475, -0.9252519204649086]",0.3575031388281916,True
274,BU,0.1,"[0.0675156939645129, -1.6120946272257766]",0.35750313882819085,True
275,BU,0.1,"[1.5864106382073104, -0.6354092235180917]",0.35750313882819135,True
276,BU,0.1,"[1.4697094461617475, -1.7596068149577517]",0.35750313882819196,True
277,BU,0.1,"[1.2750442567855267, -1.0223025429008887]",0.3575031388281927,True
278,BU,0.1,"[0.8018135718648278, -1.888465949387544]",0.35750313882819207,True
279,BU,0.1,"[0.6013374519653201, -1.5685619808430529]",0.3575031388355144,True
280,BU,0.3,"[1.751051630467653, -0.7246930423351403]",0.72165716286849,True
281,BU,0.3,"[1.3458228426760899, -1.2228656005150382]",0.7216571628684947,True
282,BU,0.3,"[1.9871288484875371, -1.3573001326799654]",0.7216571628684939,True
283,BU,0.3,"[1.8944982183940007, -1.9430772432281715]",0.7216571628686995,True
284,BU,0.3,"[1.6422671299097746, -1.4896225341371667]",0.7216571628684902,True
285,BU,0.3,"[0.7543407880094254, -0.41695235121435137]",0.7216571628684904,True
286,BU,0.3,"[0.45880708337599574, -0.5418456798756592]",0.7216571628684959,True
287,BU,0.3,"[0.5843882627776176, -1.1357870449636507]",0.7216571628684895,True
288,BU,0.3,"[1.0375966601709323, -0.05862822091645126]",0.7216571628684898,True
289,BU,0.3,"[0.9861037634676985, -0.16199748570724215]",0.7216571628684885,True
290,BU,0.3,"[0.3915466579689513, -0.8582867687454152]",0.7216571628771478,True
291,BU,0.3,"[1.1132517660923897, -0.21703947340502916]",0.7216571628684942,True
292,BU,0.3,"[0.24175481539699342, -0.3720994256033143]",0.7216571628684911,True
293,BU,0.3,"[0.17082813259505475, -0.9252519204649086]",0.7216571628684979,True
294,BU,0.3,"[0.0675156939645129, -1.6120946272257766]",0.7216571628684925,True
295,BU,0.3,"[1.5864106382073104, -0.6354092235180917]",0.7216571628684958,True
296,BU,0.3,"[1.4697094461617475, -1.7596068149577517]",0.7216571628684895,True
297,BU,0.3,"[1.2750442567855267, -1.0223025429008887]",0.7216571628684929,True
298,BU,0.3,"[0.8018135718648278, -1.888465949387544]",0.7216571628684898,True
299,BU,0.3,"[0.6013374519653201, -1.5685619808430529]",0.7216571628684907,True
300,BU,1.0,"[1.751051630467653, -0.7246930423351403]",1.829561297936186,True
301,BU,1.0,"[1.3458228426760899, -1.2228656005150382]",1.8295612979361868,True
302,BU,1.0,"[1.9871288484875371, -1.3573001326799654]",1.8295612979361855,True
303,BU,1.0,"[1.8944982183940007, -1.9430772432281715]",1.829561297936186,True
304,BU,1.0,"[1.6422671299097746, -1.4896225341371667]",1.8295612979361862,True
305,BU,1.0,"[0.7543407880094254, -0.41695235121435137]",1.8295612979361868,True
306,BU,1.0,"[0.45880708337599574, -0.5418456798756592]",1.8295612979361913,True
307,BU,1.0,"[0.5843882627776176, -1.1357870449636507]",1.8295612979361886,True
308,BU,1.0,"[1.0375966601709323, -0.05862822091645126]",1.8295612979361882,True
309,BU,1.0,"[0.9861037634676985, -0.16199748570724215]",1.8295612979361933,True
310,BU,1.0,"[0.3915466579689513, -0.8582867687454152]",1.8295612979361853,True
311,BU,1.0,"[1.1132517660923897, -0.21703947340502916]",1.829561297936185,True
312,BU,1.0,"[0.24175481539699342, -0.3720994256033143]",1.829561297936185,True
313,BU,1.0,"[0.17082813259505475, -0.9252519204649086]",1.8295612979361908,True
314,BU,1.0,"[0.0675156939645129, -1.6120946272257766]",1.8295612979361873,True
315,BU,1.0,"[1.5864106382073104, -0.6354092235180917]",1.8295612979361882,True
316,BU,1.0,"[1.4697094461617475, -1.7596068149577517]",1.8295612979361864,True
317,BU,1.0,"[1.2750442567855267, -1.0223025429008887]",1.8295612979361877,True
318,BU,1.0,"[0.8018135718648278, -1.888465949387544]",1.8295612979362015,True
319,BU,1.0,"[0.6013374519653201, -1.5685619808430529]",1.8295612979361913,True
320,BU,3.0,"[1.751051630467653, -0.7246930423351403]",2.5694014041847106,True
321,BU,3.0,"[1.3458228426760899, -1.2228656005150382]",2.56940160904648,True
322,BU,3.0,"[1.9871288484875371, -1.3573001326799654]",2.5470195708384753,True
323,BU,3.0,"[1.8944982183940007, -1.9430772432281715]",2.5470633540351786,True
324,BU,3.0,"[1.6422671299097746, -1.4896225341371667]",2.546988383917661,True
325,BU,3.0,"[0.7543407880094254, -0.41695235121435137]",2.5694014041846094,True
326,BU,3.0,"[0.45880708337599574, -0.5418456798756592]",2.569401404184769,True
327,BU,3.0,"[0.5843882627776176, -1.1357870449636507]",2.569401608984541,True
328,BU,3.0,"[1.0375966601709323, -0.05862822091645126]",2.569401404184656,True
329,BU,3.0,"[0.9861037634676985, -0.16199748570724215]",2.569401404184563,True
330,BU,3.0,"[0.3915466579689513, -0.8582867687454152]",2.569401404184779,True
331,BU,3.0,"[1.1132517660923897, -0.21703947340502916]",2.5694014041846307,True
332,BU,3.0,"[0.24175481539699342, -0.3720994256033143]",2.5694026329884423,True
333,BU,3.0,"[0.17082813259505475, -0.9252519204649086]",2.5694026329870394,True
334,BU,3.0,"[0.0675156939645129, -1.6120946272257766]",2.5694013632247303,True
335,BU,3.0,"[1.5864106382073104, -0.6354092235180917]",6.0240448915669065,False
336,BU,3.0,"[1.4697094461617475, -1.7596068149577517]",2.5694016089851752,True
337,BU,3.0,"[1.2750442567855267, -1.0223025429008887]",2.569401608985144,True
338,BU,3.0,"[0.8018135718648278, -1.888465949387544]",2.569401363224445,True
339,BU,3.0,"[0.6013374519653201, -1.5685619808430529]",2.5694014041845734,True
340,BU,10.0,"[1.751051630467653, -0.7246930423351403]",2.5471814459290463,True
341,BU,10.0,"[1.3458228426760899, -1.2228656005150382]",2.5482316510576117,True
342,BU,10.0,"[1.9871288484875371, -1.3573001326799654]",2.5483373002513514,True
343,BU,10.0,"[1.8944982183940007, -1.9430772432281715]",2.5470785993607614,True
344,BU,10.0,"[1.6422671299097746, -1.4896225341371667]",2.547206340442976,True
345,BU,10.0,"[0.7543407880094254, -0.41695235121435137]",2.5470782378202266,True
