Treatments,species,true,pred
CDanc-CH-BU-CA,CD,0.2300630743333333,0.21526062
CDanc-CH-BV,CD,0.1929274256666666,0.5726812
CDanc-CH-DP-BT-BU,CD,0.0665852413333333,0.049562972
CDanc-CH-DP-BT-BU,CD,0.0906062306666666,0.06727423
CDanc-CH-DP-CA,CD,0.3768782673333333,0.3577199
CDanc-CH-DP-CA,CD,0.3885005703333333,0.37271735
CDanc-CS,CD,0.0063863453333333,0.030541329
CDanc-CS,CD,0.0808642989999999,0.15130089
CDanc-CS,CD,0.464856838,0.5438617
CDanc-CS,CD,0.4026537069999999,0.58581597
CDanc-CS-BT,CD,0.1395718333333333,0.15498988
CDanc-CS-BT-BU-BV,CD,0.028624202,0.10096139
CDanc-CS-BT-BU-BV,CD,0.1267996623333333,0.12894231
CDanc-CS-BT-BU-CA,CD,0.029092715,0.09920095
CDanc-CS-BT-BU-CA,CD,0.0924432503333333,0.09472048
CDanc-CS-BT-BV-CA,CD,0.032424744,0.09750761
CDanc-CS-BT-BV-CA,CD,0.0937246513333333,0.12336702
CDanc-CS-BU,CD,0.486265849,0.45882732
CDanc-CS-BV,CD,0.8097001873333333,0.49516168
CDanc-CS-BV-CA,CD,0.4301503713333334,0.5622365
CDanc-CS-BV-CA,CD,0.473622844,0.60004467
CDanc-CS-CA,CD,0.4566381055,0.43790588
CDanc-CS-CA,CD,0.353061659,0.44731075
CDanc-CS-CH,CD,0.3196915433333333,0.4883047
CDanc-CS-CH-CA,CD,0.512658926,0.3019066
CDanc-CS-CH-CA,CD,0.3993181489999999,0.19661528
CDanc-CS-CH-DP,CD,0.4566745543333333,0.30063692
CDanc-CS-CH-DP,CD,0.419802701,0.30701864
CDanc-CS-CH-DP-BT-BU-BV-CA,CD,0.048383795,0.047286518
CDanc-CS-CH-DP-BT-BU-BV-CA,CD,0.0867458133333333,0.0650993
CDanc-CS-CH-DP-BU,CD,0.313574253,0.2612751
CDanc-CS-CH-DP-BU,CD,0.33070496,0.34206465
CDanc-CS-CH-DP-BU-BV,CD,0.3268841053333333,0.202133
CDanc-CS-CH-DP-BU-BV,CD,0.2686316853333333,0.15372837
CDanc-CS-DP-BT,CD,0.064206932,0.055990163
CDanc-CS-DP-BT,CD,0.080568068,0.07033363
CDanc-CS-DP-BT-BV-CA,CD,0.0462308043333333,0.080056004
CDanc-CS-DP-BT-BV-CA,CD,0.0848809383333333,0.10952254
CDanc-CS-DP-BU,CD,0.313036693,0.3496438
CDanc-CS-DP-BU,CD,0.3931455366666667,0.42689994
CDanc-CS-DP-BU-BV,CD,0.3312349636666666,0.2644144
CDanc-CS-DP-BU-BV,CD,0.2129560173333333,0.33294195
CDanc-CS-DP-BU-CA,CD,0.344776989,0.30169314
CDanc-CS-DP-BU-CA,CD,0.2950063893333333,0.3187887
CDanc-CS-DP-BV-CA,CD,0.3580494216666667,0.46631876
CDanc-CS-DP-BV-CA,CD,0.2326279896666666,0.549019
CDanc-CS-DP-CA,CD,0.3341588659999999,0.38140413
CDanc-CS-DP-CA,CD,0.3867886063333333,0.39553294
CDanc-DP,CD,0.0120016089999999,0.027747305
CDanc-DP,CD,0.1397535806666666,0.12199357
CDanc-DP,CD,0.3899174273333334,0.39181927
CDanc-DP,CD,0.4009344143636363,0.40187374
CDanc-DP-BT,CD,0.063412568,0.17144817
CDanc-DP-BT-BU-BV-CA,CD,0.0501177603333333,0.0541988
CDanc-DP-BT-BU-BV-CA,CD,0.0875741773333333,0.07540856
CDanc-DP-BT-CA,CD,0.0739408693333333,0.051016387
CDanc-DP-BT-CA,CD,0.0511635353333333,0.05200541
CDanc-DP-BU,CD,0.4205312943333334,0.42869362
CDanc-DP-BU-CA,CD,0.327575065,0.33119175
CDanc-DP-BU-CA,CD,0.2552476943333333,0.33424032
