Treatments,species,true,pred,stdv,n,passage
CD_BU_PV,EL,0.0,0.0,0.0,11,2
CD_BU_PV,CD,0.02545738733333333,0.2733562763551667,0.08666872284376057,11,8
CD_BU_PV,DP,0.0,0.0,0.0,11,8
CD_BU_PV,CA,0.0,0.0,0.0,11,8
CD_BU_PV,PC,0.0,0.0,0.0,11,8
CD_BU_PV,CS,0.0,0.0,0.0,11,8
CD_BU_PV,CH,0.0,0.0,0.0,11,8
CD_BU_PV,BU,0.9111961063333333,0.37932947324784405,0.17646683691411702,11,8
CD_BU_PV,BT,0.0,0.0,0.0,11,8
CD_BU_PV,PV,0.10527984933333334,0.7073744233225034,0.19750789679843397,11,8
CD_BU_PV,EL,0.0,0.0,0.0,11,8
CD_BU_PV,CD,0.2950660675,0.2733562763435911,0.0866687228257077,11,15
CD_BU_PV,DP,0.0,0.0,0.0,11,15
CD_BU_PV,CA,0.0,0.0,0.0,11,15
CD_BU_PV,PC,0.0,0.0,0.0,11,15
CD_BU_PV,CS,0.0,0.0,0.0,11,15
CD_BU_PV,CH,0.0,0.0,0.0,11,15
CD_BU_PV,BU,0.8753845425,0.3793294730978793,0.17646683720673714,11,15
CD_BU_PV,BT,0.0,0.0,0.0,11,15
CD_BU_PV,PV,0.031482723000000004,0.7073744233222935,0.19750789679835956,11,15
CD_BU_PV,EL,0.0,0.0,0.0,11,15
CD_BU_PV,CD,0.0003099333333333333,0.2733562763435911,0.0866687228257077,11,22
CD_BU_PV,DP,0.0,0.0,0.0,11,22
CD_BU_PV,CA,0.0,0.0,0.0,11,22
CD_BU_PV,PC,0.0,0.0,0.0,11,22
CD_BU_PV,CS,0.0,0.0,0.0,11,22
CD_BU_PV,CH,0.0,0.0,0.0,11,22
CD_BU_PV,BU,1.2092410599999999,0.3793294730978793,0.17646683720673717,11,22
CD_BU_PV,BT,0.0,0.0,0.0,11,22
CD_BU_PV,PV,0.032549006666666665,0.7073744233222935,0.19750789679835956,11,22
CD_BU_PV,EL,0.0,0.0,0.0,11,22
CD_BU_PV,CD,0.0001221255,0.2733562763435911,0.0866687228257077,11,29
CD_BU_PV,DP,0.0,0.0,0.0,11,29
CD_BU_PV,CA,0.0,0.0,0.0,11,29
CD_BU_PV,PC,0.0,0.0,0.0,11,29
CD_BU_PV,CS,0.0,0.0,0.0,11,29
CD_BU_PV,CH,0.0,0.0,0.0,11,29
CD_BU_PV,BU,1.0787155495,0.3793294730978793,0.17646683720673717,11,29
CD_BU_PV,BT,0.0,0.0,0.0,11,29
CD_BU_PV,PV,0.007662279499999999,0.7073744233222935,0.19750789679835956,11,29
CD_BU_PV,EL,0.0,0.0,0.0,11,29
CD_BU_PV,CD,0.0001304,0.2733562763435911,0.0866687228257077,11,36
CD_BU_PV,DP,0.0,0.0,0.0,11,36
CD_BU_PV,CA,0.0,0.0,0.0,11,36
CD_BU_PV,PC,0.0,0.0,0.0,11,36
CD_BU_PV,CS,0.0,0.0,0.0,11,36
CD_BU_PV,CH,0.0,0.0,0.0,11,36
CD_BU_PV,BU,0.93653543,0.3793294730978793,0.17646683720673717,11,36
CD_BU_PV,BT,0.0,0.0,0.0,11,36
CD_BU_PV,PV,0.090367454,0.7073744233222935,0.19750789679835956,11,36
CD_BU_PV,EL,0.0,0.0,0.0,11,36
CD_CA,CD,0.0027500000000000003,0.0027500000000000003,0.0,16,1
CD_CA,DP,0.0,0.0,0.0,16,1
CD_CA,CA,0.0027500000000000003,0.0027500000000000003,0.0,16,1
CD_CA,PC,0.0,0.0,0.0,16,1
CD_CA,CS,0.0,0.0,0.0,16,1
CD_CA,CH,0.0,0.0,0.0,16,1
CD_CA,BU,0.0,0.0,0.0,16,1
CD_CA,BT,0.0,0.0,0.0,16,1
CD_CA,PV,0.0,0.0,0.0,16,1
CD_CA,EL,0.0,0.0,0.0,16,1
CD_CA,CD,0.503244474,0.2281258886901184,0.09228795632935048,16,2
CD_CA,DP,0.0,0.0,0.0,16,2
CD_CA,CA,0.08822219633333334,0.23126602320423642,0.10392502088773095,16,2
CD_CA,PC,0.0,0.0,0.0,16,2
CD_CA,CS,0.0,0.0,0.0,16,2
CD_CA,CH,0.0,0.0,0.0,16,2
CD_CA,BU,0.0,0.0,0.0,16,2
CD_CA,BT,0.0,0.0,0.0,16,2
CD_CA,PV,0.0,0.0,0.0,16,2
CD_CA,EL,0.0,0.0,0.0,16,2
CD_CA,CD,0.2937398955,0.22813988898999843,0.09238034782296577,16,8
CD_CA,DP,0.0,0.0,0.0,16,8
CD_CA,CA,0.0397267585,0.23133887617232116,0.10388408693166579,16,8
CD_CA,PC,0.0,0.0,0.0,16,8
CD_CA,CS,0.0,0.0,0.0,16,8
CD_CA,CH,0.0,0.0,0.0,16,8
CD_CA,BU,0.0,0.0,0.0,16,8
CD_CA,BT,0.0,0.0,0.0,16,8
CD_CA,PV,0.0,0.0,0.0,16,8
CD_CA,EL,0.0,0.0,0.0,16,8
CD_CA,CD,0.412165699,0.22813988898999837,0.09238034782296588,16,15
CD_CA,DP,0.0,0.0,0.0,16,15
CD_CA,CA,0.059867633999999996,0.23133887617232127,0.1038840869316657,16,15
CD_CA,PC,0.0,0.0,0.0,16,15
CD_CA,CS,0.0,0.0,0.0,16,15
CD_CA,CH,0.0,0.0,0.0,16,15
CD_CA,BU,0.0,0.0,0.0,16,15
CD_CA,BT,0.0,0.0,0.0,16,15
CD_CA,PV,0.0,0.0,0.0,16,15
CD_CA,EL,0.0,0.0,0.0,16,15
CD_CA,CD,0.458616735,0.22813988898999837,0.09238034782296588,16,22
CD_CA,DP,0.0,0.0,0.0,16,22
CD_CA,CA,0.090433265,0.23133887617232127,0.1038840869316657,16,22
CD_CA,PC,0.0,0.0,0.0,16,22
CD_CA,CS,0.0,0.0,0.0,16,22
CD_CA,CH,0.0,0.0,0.0,16,22
CD_CA,BU,0.0,0.0,0.0,16,22
CD_CA,BT,0.0,0.0,0.0,16,22
CD_CA,PV,0.0,0.0,0.0,16,22
CD_CA,EL,0.0,0.0,0.0,16,22
CD_CA,CD,0.338316134,0.22813988898999837,0.09238034782296588,16,29
CD_CA,DP,0.0,0.0,0.0,16,29
CD_CA,CA,0.0663338635,0.23133887617232127,0.1038840869316657,16,29
CD_CA,PC,0.0,0.0,0.0,16,29
CD_CA,CS,0.0,0.0,0.0,16,29
CD_CA,CH,0.0,0.0,0.0,16,29
CD_CA,BU,0.0,0.0,0.0,16,29
CD_CA,BT,0.0,0.0,0.0,16,29
CD_CA,PV,0.0,0.0,0.0,16,29
CD_CA,EL,0.0,0.0,0.0,16,29
CD_CA,CD,0.353766454,0.22813988898999837,0.09238034782296588,16,36
CD_CA,DP,0.0,0.0,0.0,16,36
CD_CA,CA,0.04371688,0.23133887617232127,0.1038840869316657,16,36
CD_CA,PC,0.0,0.0,0.0,16,36
CD_CA,CS,0.0,0.0,0.0,16,36
CD_CA,CH,0.0,0.0,0.0,16,36
CD_CA,BU,0.0,0.0,0.0,16,36
CD_CA,BT,0.0,0.0,0.0,16,36
CD_CA,PV,0.0,0.0,0.0,16,36
CD_CA,EL,0.0,0.0,0.0,16,36
CD_CA_BT,CD,0.0018333330000000001,0.0018333329999999997,4.51389359802078e-19,13,1
CD_CA_BT,DP,0.0,0.0,0.0,13,1
CD_CA_BT,CA,0.0018333330000000001,0.0018333329999999997,4.51389359802078e-19,13,1
CD_CA_BT,PC,0.0,0.0,0.0,13,1
CD_CA_BT,CS,0.0,0.0,0.0,13,1
CD_CA_BT,CH,0.0,0.0,0.0,13,1
CD_CA_BT,BU,0.0,0.0,0.0,13,1
CD_CA_BT,BT,0.0018333330000000001,0.0018333329999999997,4.51389359802078e-19,13,1
CD_CA_BT,PV,0.0,0.0,0.0,13,1
CD_CA_BT,EL,0.0,0.0,0.0,13,1
CD_CA_BT,CD,0.098946912,0.15027323724550207,0.13023915939944714,13,2
CD_CA_BT,DP,0.0,0.0,0.0,13,2
CD_CA_BT,CA,0.144471694,0.21524819687541275,0.1051729732599485,13,2
CD_CA_BT,PC,0.0,0.0,0.0,13,2
CD_CA_BT,CS,0.0,0.0,0.0,13,2
CD_CA_BT,CH,0.0,0.0,0.0,13,2
CD_CA_BT,BU,0.0,0.0,0.0,13,2
CD_CA_BT,BT,0.9576480813333333,1.4736699412637928,0.46043725544276065,13,2
CD_CA_BT,PV,0.0,0.0,0.0,13,2
CD_CA_BT,EL,0.0,0.0,0.0,13,2
CD_CA_BT,CD,0.0432431955,0.14974344068730527,0.14541338597262315,13,8
CD_CA_BT,DP,0.0,0.0,0.0,13,8
CD_CA_BT,CA,0.09047087100000001,0.21304560484654664,0.10777902631201157,13,8
CD_CA_BT,PC,0.0,0.0,0.0,13,8
CD_CA_BT,CS,0.0,0.0,0.0,13,8
CD_CA_BT,CH,0.0,0.0,0.0,13,8
CD_CA_BT,BU,0.0,0.0,0.0,13,8
CD_CA_BT,BT,0.809152622,1.4478455068412446,0.437169958704374,13,8
CD_CA_BT,PV,0.0,0.0,0.0,13,8
CD_CA_BT,EL,0.0,0.0,0.0,13,8
CD_CA_BT,CD,0.08365966250000001,0.14632622299672893,0.1355268168114542,13,15
CD_CA_BT,DP,0.0,0.0,0.0,13,15
CD_CA_BT,CA,0.246429516,0.21286015059880384,0.10771167977982538,13,15
CD_CA_BT,PC,0.0,0.0,0.0,13,15
CD_CA_BT,CS,0.0,0.0,0.0,13,15
CD_CA_BT,CH,0.0,0.0,0.0,13,15
CD_CA_BT,BU,0.0,0.0,0.0,13,15
CD_CA_BT,BT,0.9585941549999999,1.4329747422007535,0.4254034105289808,13,15
CD_CA_BT,PV,0.0,0.0,0.0,13,15
CD_CA_BT,EL,0.0,0.0,0.0,13,15
CD_CA_BT,CD,0.121081753,0.14986075279059624,0.14631621867661,13,22
CD_CA_BT,DP,0.0,0.0,0.0,13,22
CD_CA_BT,CA,0.21525565100000002,0.2130416456566628,0.1078225155989604,13,22
CD_CA_BT,PC,0.0,0.0,0.0,13,22
CD_CA_BT,CS,0.0,0.0,0.0,13,22
CD_CA_BT,CH,0.0,0.0,0.0,13,22
CD_CA_BT,BU,0.0,0.0,0.0,13,22
CD_CA_BT,BT,1.0578625955,1.4455570762038419,0.4354419739312418,13,22
CD_CA_BT,PV,0.0,0.0,0.0,13,22
CD_CA_BT,EL,0.0,0.0,0.0,13,22
CD_CA_BT,CD,0.0642087395,0.1448462769983594,0.13122675579472592,13,29
CD_CA_BT,DP,0.0,0.0,0.0,13,29
CD_CA_BT,CA,0.3135990085,0.21280029600227113,0.10767681817336242,13,29
CD_CA_BT,PC,0.0,0.0,0.0,13,29
CD_CA_BT,CS,0.0,0.0,0.0,13,29
CD_CA_BT,CH,0.0,0.0,0.0,13,29
CD_CA_BT,BU,0.0,0.0,0.0,13,29
CD_CA_BT,BT,0.751792265,1.4344760866993893,0.42644180178581503,13,29
CD_CA_BT,PV,0.0,0.0,0.0,13,29
CD_CA_BT,EL,0.0,0.0,0.0,13,29
CD_CA_BT,CD,0.056594133,0.14963637996405163,0.1456436004237739,13,36
CD_CA_BT,DP,0.0,0.0,0.0,13,36
CD_CA_BT,CA,0.427054236,0.21302536673314182,0.10781244164668974,13,36
CD_CA_BT,PC,0.0,0.0,0.0,13,36
CD_CA_BT,CS,0.0,0.0,0.0,13,36
CD_CA_BT,CH,0.0,0.0,0.0,13,36
CD_CA_BT,BU,0.0,0.0,0.0,13,36
CD_CA_BT,BT,0.69128496,1.4473814822471267,0.43728345063452334,13,36
CD_CA_BT,PV,0.0,0.0,0.0,13,36
CD_CA_BT,EL,0.0,0.0,0.0,13,36
CD_CA_BU,CD,0.0018333330000000001,0.001833333,2.2312696630763803e-19,18,1
CD_CA_BU,DP,0.0,0.0,0.0,18,1
CD_CA_BU,CA,0.0018333330000000001,0.001833333,2.2312696630763803e-19,18,1
CD_CA_BU,PC,0.0,0.0,0.0,18,1
CD_CA_BU,CS,0.0,0.0,0.0,18,1
CD_CA_BU,CH,0.0,0.0,0.0,18,1
CD_CA_BU,BU,0.0018333330000000001,0.001833333,2.2312696630763803e-19,18,1
CD_CA_BU,BT,0.0,0.0,0.0,18,1
CD_CA_BU,PV,0.0,0.0,0.0,18,1
CD_CA_BU,EL,0.0,0.0,0.0,18,1
CD_CA_BU,CD,0.482460442,0.17336776655722605,0.08740040838979708,18,2
CD_CA_BU,DP,0.0,0.0,0.0,18,2
CD_CA_BU,CA,0.23391977633333336,0.1859148961806494,0.04138438736998031,18,2
CD_CA_BU,PC,0.0,0.0,0.0,18,2
CD_CA_BU,CS,0.0,0.0,0.0,18,2
CD_CA_BU,CH,0.0,0.0,0.0,18,2
CD_CA_BU,BU,0.36315315466666664,0.5410505308049851,0.10112796647709653,18,2
CD_CA_BU,BT,0.0,0.0,0.0,18,2
CD_CA_BU,PV,0.0,0.0,0.0,18,2
CD_CA_BU,EL,0.0,0.0,0.0,18,2
CD_CA_BU,CD,0.19473785833333335,0.17185338145872808,0.0903602556573372,18,8
CD_CA_BU,DP,0.0,0.0,0.0,18,8
CD_CA_BU,CA,0.43688034766666667,0.18580197454554956,0.042788157900080115,18,8
CD_CA_BU,PC,0.0,0.0,0.0,18,8
CD_CA_BU,CS,0.0,0.0,0.0,18,8
CD_CA_BU,CH,0.0,0.0,0.0,18,8
CD_CA_BU,BU,0.07701514233333334,0.5415809248728012,0.10084131263731128,18,8
CD_CA_BU,BT,0.0,0.0,0.0,18,8
CD_CA_BU,PV,0.0,0.0,0.0,18,8
CD_CA_BU,EL,0.0,0.0,0.0,18,8
CD_CA_BU,CD,0.29979497,0.17185333469613207,0.09036033876927449,18,15
CD_CA_BU,DP,0.0,0.0,0.0,18,15
CD_CA_BU,CA,0.2977060185,0.18580201378025493,0.0427882889975826,18,15
CD_CA_BU,PC,0.0,0.0,0.0,18,15
CD_CA_BU,CS,0.0,0.0,0.0,18,15
CD_CA_BU,CH,0.0,0.0,0.0,18,15
CD_CA_BU,BU,0.127982345,0.5415807952790224,0.10084131566761435,18,15
CD_CA_BU,BT,0.0,0.0,0.0,18,15
CD_CA_BU,PV,0.0,0.0,0.0,18,15
CD_CA_BU,EL,0.0,0.0,0.0,18,15
CD_CA_CH,CD,0.0018333330000000001,0.0018333330000000001,0.0,5,1
CD_CA_CH,DP,0.0,0.0,0.0,5,1
CD_CA_CH,CA,0.0018333330000000001,0.0018333330000000001,0.0,5,1
CD_CA_CH,PC,0.0,0.0,0.0,5,1
CD_CA_CH,CS,0.0,0.0,0.0,5,1
CD_CA_CH,CH,0.0018333330000000001,0.0018333330000000001,0.0,5,1
CD_CA_CH,BU,0.0,0.0,0.0,5,1
CD_CA_CH,BT,0.0,0.0,0.0,5,1
CD_CA_CH,PV,0.0,0.0,0.0,5,1
CD_CA_CH,EL,0.0,0.0,0.0,5,1
CD_CA_CH,CD,0.210783265,0.24141687975766302,0.060394351046131736,5,2
CD_CA_CH,DP,0.0,0.0,0.0,5,2
CD_CA_CH,CA,0.424318691,0.24024288680013325,0.031763343303674085,5,2
CD_CA_CH,PC,0.0,0.0,0.0,5,2
CD_CA_CH,CS,0.0,0.0,0.0,5,2
CD_CA_CH,CH,0.11673135866666666,0.060427183331742865,0.05656837815588446,5,2
CD_CA_CH,BU,0.0,0.0,0.0,5,2
CD_CA_CH,BT,0.0,0.0,0.0,5,2
CD_CA_CH,PV,0.0,0.0,0.0,5,2
CD_CA_CH,EL,0.0,0.0,0.0,5,2
CD_CA_CH,CD,0.25477629166666665,0.24145047009317894,0.06047698248697758,5,8
CD_CA_CH,DP,0.0,0.0,0.0,5,8
CD_CA_CH,CA,0.033358289000000006,0.24025395487499943,0.03176993136070037,5,8
CD_CA_CH,PC,0.0,0.0,0.0,5,8
CD_CA_CH,CS,0.0,0.0,0.0,5,8
CD_CA_CH,CH,0.002232084,0.06039312336579726,0.056642074363591144,5,8
CD_CA_CH,BU,0.0,0.0,0.0,5,8
CD_CA_CH,BT,0.0,0.0,0.0,5,8
CD_CA_CH,PV,0.0,0.0,0.0,5,8
CD_CA_CH,EL,0.0,0.0,0.0,5,8
CD_CA_CH,CD,0.354074422,0.24145047009317894,0.06047698248697758,5,15
CD_CA_CH,DP,0.0,0.0,0.0,5,15
CD_CA_CH,CA,0.09987510150000001,0.24025395487499943,0.03176993136070037,5,15
CD_CA_CH,PC,0.0,0.0,0.0,5,15
CD_CA_CH,CS,0.0,0.0,0.0,5,15
CD_CA_CH,CH,0.0197838105,0.060393123365797274,0.05664207436359115,5,15
CD_CA_CH,BU,0.0,0.0,0.0,5,15
CD_CA_CH,BT,0.0,0.0,0.0,5,15
CD_CA_CH,PV,0.0,0.0,0.0,5,15
CD_CA_CH,EL,0.0,0.0,0.0,5,15
CD_CA_CH,CD,0.449752859,0.24145047009317894,0.06047698248697758,5,22
CD_CA_CH,DP,0.0,0.0,0.0,5,22
CD_CA_CH,CA,0.054115449499999996,0.24025395487499943,0.03176993136070037,5,22
CD_CA_CH,PC,0.0,0.0,0.0,5,22
CD_CA_CH,CS,0.0,0.0,0.0,5,22
CD_CA_CH,CH,0.001831692,0.060393123365797274,0.05664207436359115,5,22
CD_CA_CH,BU,0.0,0.0,0.0,5,22
CD_CA_CH,BT,0.0,0.0,0.0,5,22
CD_CA_CH,PV,0.0,0.0,0.0,5,22
CD_CA_CH,EL,0.0,0.0,0.0,5,22
CD_CA_CH,CD,0.3334249735,0.24145047009317894,0.06047698248697758,5,29
CD_CA_CH,DP,0.0,0.0,0.0,5,29
CD_CA_CH,CA,0.082885993,0.24025395487499943,0.03176993136070037,5,29
CD_CA_CH,PC,0.0,0.0,0.0,5,29
CD_CA_CH,CS,0.0,0.0,0.0,5,29
CD_CA_CH,CH,0.0164390155,0.060393123365797274,0.05664207436359115,5,29
CD_CA_CH,BU,0.0,0.0,0.0,5,29
CD_CA_CH,BT,0.0,0.0,0.0,5,29
CD_CA_CH,PV,0.0,0.0,0.0,5,29
CD_CA_CH,EL,0.0,0.0,0.0,5,29
CD_CA_CH,CD,0.339369066,0.24145047009317894,0.06047698248697758,5,36
CD_CA_CH,DP,0.0,0.0,0.0,5,36
CD_CA_CH,CA,0.035993089500000006,0.24025395487499943,0.03176993136070037,5,36
CD_CA_CH,PC,0.0,0.0,0.0,5,36
CD_CA_CH,CS,0.0,0.0,0.0,5,36
CD_CA_CH,CH,0.000771182,0.060393123365797274,0.05664207436359115,5,36
CD_CA_CH,BU,0.0,0.0,0.0,5,36
CD_CA_CH,BT,0.0,0.0,0.0,5,36
CD_CA_CH,PV,0.0,0.0,0.0,5,36
CD_CA_CH,EL,0.0,0.0,0.0,5,36
CD_CA_CS,CD,0.0018333330000000001,0.0018333329999999997,4.500519069073224e-19,14,1
CD_CA_CS,DP,0.0,0.0,0.0,14,1
CD_CA_CS,CA,0.0018333330000000001,0.0018333329999999997,4.500519069073224e-19,14,1
CD_CA_CS,PC,0.0,0.0,0.0,14,1
CD_CA_CS,CS,0.0018333330000000001,0.0018333329999999997,4.500519069073224e-19,14,1
CD_CA_CS,CH,0.0,0.0,0.0,14,1
CD_CA_CS,BU,0.0,0.0,0.0,14,1
CD_CA_CS,BT,0.0,0.0,0.0,14,1
CD_CA_CS,PV,0.0,0.0,0.0,14,1
CD_CA_CS,EL,0.0,0.0,0.0,14,1
CD_CA_CS,CD,0.46972550966666665,0.28264534347424053,0.11113809365333778,14,2
CD_CA_CS,DP,0.0,0.0,0.0,14,2
CD_CA_CS,CA,0.128767567,0.21343100741774731,0.08131708967214811,14,2
CD_CA_CS,PC,0.0,0.0,0.0,14,2
CD_CA_CS,CS,0.012373583666666667,0.0320232076960588,0.03480730640140275,14,2
CD_CA_CS,CH,0.0,0.0,0.0,14,2
CD_CA_CS,BU,0.0,0.0,0.0,14,2
CD_CA_CS,BT,0.0,0.0,0.0,14,2
CD_CA_CS,PV,0.0,0.0,0.0,14,2
CD_CA_CS,EL,0.0,0.0,0.0,14,2
CD_CA_CS,CD,0.26424783933333335,0.27726504791573897,0.10982599614368442,14,8
CD_CA_CS,DP,0.0,0.0,0.0,14,8
CD_CA_CS,CA,0.063828556,0.209154751161275,0.08380697302898062,14,8
CD_CA_CS,PC,0.0,0.0,0.0,14,8
CD_CA_CS,CS,0.032956915999999996,0.02208628244166127,0.03258574405159655,14,8
CD_CA_CS,CH,0.0,0.0,0.0,14,8
CD_CA_CS,BU,0.0,0.0,0.0,14,8
CD_CA_CS,BT,0.0,0.0,0.0,14,8
CD_CA_CS,PV,0.0,0.0,0.0,14,8
CD_CA_CS,EL,0.0,0.0,0.0,14,8
CD_CA_CS,CD,0.3386303726666666,0.277202451008901,0.1098783000947118,14,15
CD_CA_CS,DP,0.0,0.0,0.0,14,15
CD_CA_CS,CA,0.20363911199999998,0.2091191927306328,0.08378479076776897,14,15
CD_CA_CS,PC,0.0,0.0,0.0,14,15
CD_CA_CS,CS,0.103297182,0.021487300862169552,0.03286078841623896,14,15
CD_CA_CS,CH,0.0,0.0,0.0,14,15
CD_CA_CS,BU,0.0,0.0,0.0,14,15
CD_CA_CS,BT,0.0,0.0,0.0,14,15
CD_CA_CS,PV,0.0,0.0,0.0,14,15
CD_CA_CS,EL,0.0,0.0,0.0,14,15
CD_CA_CS,CD,0.500770961,0.2772001155277913,0.10988063862480994,14,22
CD_CA_CS,DP,0.0,0.0,0.0,14,22
CD_CA_CS,CA,0.19919242,0.20911806202210734,0.08378407245521796,14,22
CD_CA_CS,PC,0.0,0.0,0.0,14,22
CD_CA_CS,CS,0.09688661900000001,0.021345768969284928,0.0329498397754706,14,22
CD_CA_CS,CH,0.0,0.0,0.0,14,22
CD_CA_CS,BU,0.0,0.0,0.0,14,22
CD_CA_CS,BT,0.0,0.0,0.0,14,22
CD_CA_CS,PV,0.0,0.0,0.0,14,22
CD_CA_CS,EL,0.0,0.0,0.0,14,22
CD_CA_CS,CD,0.48675546599999997,0.2771999189026146,0.10988093057485619,14,29
CD_CA_CS,DP,0.0,0.0,0.0,14,29
CD_CA_CS,CA,0.2294252015,0.20911802401085916,0.08378404830513708,14,29
CD_CA_CS,PC,0.0,0.0,0.0,14,29
CD_CA_CS,CS,0.07316933049999999,0.021298582533850703,0.03298156887491907,14,29
CD_CA_CS,CH,0.0,0.0,0.0,14,29
CD_CA_CS,BU,0.0,0.0,0.0,14,29
CD_CA_CS,BT,0.0,0.0,0.0,14,29
CD_CA_CS,PV,0.0,0.0,0.0,14,29
CD_CA_CS,EL,0.0,0.0,0.0,14,29
CD_CA_CS,CD,0.30845100999999997,0.27719986854194006,0.1098810194025266,14,36
CD_CA_CS,DP,0.0,0.0,0.0,14,36
CD_CA_CS,CA,0.20244663200000002,0.20911802273127508,0.08378404749216638,14,36
CD_CA_CS,PC,0.0,0.0,0.0,14,36
CD_CA_CS,CS,0.098335693,0.02128126752593959,0.0329934497031286,14,36
CD_CA_CS,CH,0.0,0.0,0.0,14,36
CD_CA_CS,BU,0.0,0.0,0.0,14,36
CD_CA_CS,BT,0.0,0.0,0.0,14,36
CD_CA_CS,PV,0.0,0.0,0.0,14,36
CD_CA_CS,EL,0.0,0.0,0.0,14,36
CD_CA_EL,CD,0.0018333330000000001,0.0018333329999999997,4.51389359802078e-19,13,1
CD_CA_EL,DP,0.0,0.0,0.0,13,1
CD_CA_EL,CA,0.0018333330000000001,0.0018333329999999997,4.51389359802078e-19,13,1
CD_CA_EL,PC,0.0,0.0,0.0,13,1
CD_CA_EL,CS,0.0,0.0,0.0,13,1
CD_CA_EL,CH,0.0,0.0,0.0,13,1
CD_CA_EL,BU,0.0,0.0,0.0,13,1
CD_CA_EL,BT,0.0,0.0,0.0,13,1
CD_CA_EL,PV,0.0,0.0,0.0,13,1
CD_CA_EL,EL,0.0018333330000000001,0.0018333329999999997,4.51389359802078e-19,13,1
CD_CA_EL,CD,0.5513830949999999,0.452373618265097,0.18770545049558152,13,2
CD_CA_EL,DP,0.0,0.0,0.0,13,2
CD_CA_EL,CA,0.3723206706666667,0.17215494321455838,0.22869508860499285,13,2
CD_CA_EL,PC,0.0,0.0,0.0,13,2
CD_CA_EL,CS,0.0,0.0,0.0,13,2
CD_CA_EL,CH,0.0,0.0,0.0,13,2
CD_CA_EL,BU,0.0,0.0,0.0,13,2
CD_CA_EL,BT,0.0,0.0,0.0,13,2
CD_CA_EL,PV,0.0,0.0,0.0,13,2
CD_CA_EL,EL,0.13612957733333333,0.18553811295863656,0.10375679223046244,13,2
CD_CA_EL,CD,0.492510699,0.4521291827561755,0.18814326826301117,13,8
CD_CA_EL,DP,0.0,0.0,0.0,13,8
CD_CA_EL,CA,0.38200685599999995,0.16847988858317478,0.23157763850317137,13,8
CD_CA_EL,PC,0.0,0.0,0.0,13,8
CD_CA_EL,CS,0.0,0.0,0.0,13,8
CD_CA_EL,CH,0.0,0.0,0.0,13,8
CD_CA_EL,BU,0.0,0.0,0.0,13,8
CD_CA_EL,BT,0.0,0.0,0.0,13,8
CD_CA_EL,PV,0.0,0.0,0.0,13,8
CD_CA_EL,EL,0.1466991105,0.1852363511896093,0.10373544226398965,13,8
CD_CA_EL,CD,0.257474239,0.4521453698458593,0.1881414236950651,13,15
CD_CA_EL,DP,0.0,0.0,0.0,13,15
CD_CA_EL,CA,0.611231685,0.1683475072243238,0.23168072690991423,13,15
CD_CA_EL,PC,0.0,0.0,0.0,13,15
CD_CA_EL,CS,0.0,0.0,0.0,13,15
CD_CA_EL,CH,0.0,0.0,0.0,13,15
CD_CA_EL,BU,0.0,0.0,0.0,13,15
CD_CA_EL,BT,0.0,0.0,0.0,13,15
CD_CA_EL,PV,0.0,0.0,0.0,13,15
CD_CA_EL,EL,0.325127409,0.1852339676630267,0.10373568311143962,13,15
CD_CA_EL,CD,0.18645357,0.4521505909368417,0.18814068405679005,13,22
CD_CA_EL,DP,0.0,0.0,0.0,13,22
CD_CA_EL,CA,0.70338772,0.16830765059035835,0.231711929814608,13,22
CD_CA_EL,PC,0.0,0.0,0.0,13,22
CD_CA_EL,CS,0.0,0.0,0.0,13,22
CD_CA_EL,CH,0.0,0.0,0.0,13,22
CD_CA_EL,BU,0.0,0.0,0.0,13,22
CD_CA_EL,BT,0.0,0.0,0.0,13,22
CD_CA_EL,PV,0.0,0.0,0.0,13,22
CD_CA_EL,EL,0.18905871,0.18523330052564166,0.10373582553506827,13,22
CD_CA_EL,CD,0.242989183,0.45215305087506275,0.18814033561673552,13,29
CD_CA_EL,DP,0.0,0.0,0.0,13,29
CD_CA_EL,CA,0.169708472,0.16828886065420712,0.23172666943790085,13,29
CD_CA_EL,PC,0.0,0.0,0.0,13,29
CD_CA_EL,CS,0.0,0.0,0.0,13,29
CD_CA_EL,CH,0.0,0.0,0.0,13,29
CD_CA_EL,BU,0.0,0.0,0.0,13,29
CD_CA_EL,BT,0.0,0.0,0.0,13,29
CD_CA_EL,PV,0.0,0.0,0.0,13,29
CD_CA_EL,EL,0.083702369,0.185232987851721,0.10373589244004627,13,29
CD_CA_EL,CD,0.508514067,0.4521544207470969,0.18814014175797664,13,36
CD_CA_EL,DP,0.0,0.0,0.0,13,36
CD_CA_EL,CA,0.328733372,0.1682783916555797,0.23173488994959557,13,36
CD_CA_EL,PC,0.0,0.0,0.0,13,36
CD_CA_EL,CS,0.0,0.0,0.0,13,36
CD_CA_EL,CH,0.0,0.0,0.0,13,36
CD_CA_EL,BU,0.0,0.0,0.0,13,36
CD_CA_EL,BT,0.0,0.0,0.0,13,36
CD_CA_EL,PV,0.0,0.0,0.0,13,36
CD_CA_EL,EL,0.088185914,0.18523281423325422,0.10373592959601659,13,36
CD_CA_PC,CD,0.0018333330000000001,0.001833333,2.227823684706343e-19,19,1
CD_CA_PC,DP,0.0,0.0,0.0,19,1
CD_CA_PC,CA,0.0018333330000000001,0.001833333,2.227823684706343e-19,19,1
