Treatments,species,true,pred,stdv,passage
CD_CH_EL,CD,0.0018333330000000001,0.0018333329999999997,4.529648946440443e-19,1
CD_CH_EL,DP,0.0,0.0,0.0,1
CD_CH_EL,CA,0.0,0.0,0.0,1
CD_CH_EL,PC,0.0,0.0,0.0,1
CD_CH_EL,CS,0.0,0.0,0.0,1
CD_CH_EL,CH,0.0018333330000000001,0.0018333329999999997,4.529648946440443e-19,1
CD_CH_EL,BU,0.0,0.0,0.0,1
CD_CH_EL,BT,0.0,0.0,0.0,1
CD_CH_EL,PV,0.0,0.0,0.0,1
CD_CH_EL,EL,0.0018333330000000001,0.0018333329999999997,4.529648946440443e-19,1
CD_CH_EL,CD,0.16834927233333333,0.3797934624465122,0.06776059420935669,2
CD_CH_EL,DP,0.0,0.0,0.0,2
CD_CH_EL,CA,0.0,0.0,0.0,2
CD_CH_EL,PC,0.0,0.0,0.0,2
CD_CH_EL,CS,0.0,0.0,0.0,2
CD_CH_EL,CH,0.060855344,0.05151246157346819,0.0556770002758699,2
CD_CH_EL,BU,0.0,0.0,0.0,2
CD_CH_EL,BT,0.0,0.0,0.0,2
CD_CH_EL,PV,0.0,0.0,0.0,2
CD_CH_EL,EL,0.4836620626666666,0.16549122635513167,0.04291228360783697,2
CD_CH_EL,CD,0.21805596566666666,0.3808124365418344,0.06881153847336746,8
CD_CH_EL,DP,0.0,0.0,0.0,8
CD_CH_EL,CA,0.0,0.0,0.0,8
CD_CH_EL,PC,0.0,0.0,0.0,8
CD_CH_EL,CS,0.0,0.0,0.0,8
CD_CH_EL,CH,0.025167233333333334,0.0497009600281296,0.05341448411552313,8
CD_CH_EL,BU,0.0,0.0,0.0,8
CD_CH_EL,BT,0.0,0.0,0.0,8
CD_CH_EL,PV,0.0,0.0,0.0,8
CD_CH_EL,EL,0.20051015033333333,0.16498460309450683,0.041986448303787206,8
CD_CH_EL,CD,0.23253288066666666,0.38081248885876157,0.06881153277533858,15
CD_CH_EL,DP,0.0,0.0,0.0,15
CD_CH_EL,CA,0.0,0.0,0.0,15
CD_CH_EL,PC,0.0,0.0,0.0,15
CD_CH_EL,CS,0.0,0.0,0.0,15
CD_CH_EL,CH,0.045015754666666664,0.04970091379356037,0.05341442054120871,15
CD_CH_EL,BU,0.0,0.0,0.0,15
CD_CH_EL,BT,0.0,0.0,0.0,15
CD_CH_EL,PV,0.0,0.0,0.0,15
CD_CH_EL,EL,0.19811803166666667,0.16498460876952356,0.041986437435319934,15
CD_CH_EL,CD,0.25194721966666667,0.3808124888592013,0.06881153277517717,22
CD_CH_EL,DP,0.0,0.0,0.0,22
CD_CH_EL,CA,0.0,0.0,0.0,22
CD_CH_EL,PC,0.0,0.0,0.0,22
CD_CH_EL,CS,0.0,0.0,0.0,22
CD_CH_EL,CH,0.041536376,0.049700913793238606,0.0534144205407556,22
CD_CH_EL,BU,0.0,0.0,0.0,22
CD_CH_EL,BT,0.0,0.0,0.0,22
CD_CH_EL,PV,0.0,0.0,0.0,22
CD_CH_EL,EL,0.38088307099999996,0.16498460876960017,0.041986437435278426,22
CD_CH_EL,CD,0.30782207333333333,0.3808124888592013,0.06881153277517717,29
CD_CH_EL,DP,0.0,0.0,0.0,29
CD_CH_EL,CA,0.0,0.0,0.0,29
CD_CH_EL,PC,0.0,0.0,0.0,29
CD_CH_EL,CS,0.0,0.0,0.0,29
CD_CH_EL,CH,0.04363603633333333,0.049700913793238606,0.0534144205407556,29
CD_CH_EL,BU,0.0,0.0,0.0,29
CD_CH_EL,BT,0.0,0.0,0.0,29
CD_CH_EL,PV,0.0,0.0,0.0,29
CD_CH_EL,EL,0.2546085593333333,0.16498460876960017,0.041986437435278426,29
CD_CH_EL,CD,0.24681684133333334,0.3808124888592013,0.06881153277517717,36
CD_CH_EL,DP,0.0,0.0,0.0,36
CD_CH_EL,CA,0.0,0.0,0.0,36
CD_CH_EL,PC,0.0,0.0,0.0,36
CD_CH_EL,CS,0.0,0.0,0.0,36
CD_CH_EL,CH,0.046626578999999994,0.049700913793238606,0.0534144205407556,36
CD_CH_EL,BU,0.0,0.0,0.0,36
CD_CH_EL,BT,0.0,0.0,0.0,36
CD_CH_EL,PV,0.0,0.0,0.0,36
CD_CH_EL,EL,0.25672324166666666,0.16498460876960017,0.041986437435278426,36
CD_CH_PV,CD,0.0018333330000000001,0.0018333329999999997,4.529648946440443e-19,1
CD_CH_PV,DP,0.0,0.0,0.0,1
CD_CH_PV,CA,0.0,0.0,0.0,1
CD_CH_PV,PC,0.0,0.0,0.0,1
CD_CH_PV,CS,0.0,0.0,0.0,1
CD_CH_PV,CH,0.0018333330000000001,0.0018333329999999997,4.529648946440443e-19,1
CD_CH_PV,BU,0.0,0.0,0.0,1
CD_CH_PV,BT,0.0,0.0,0.0,1
CD_CH_PV,PV,0.0018333330000000001,0.0018333329999999997,4.529648946440443e-19,1
CD_CH_PV,EL,0.0,0.0,0.0,1
CD_CH_PV,CD,0.19292742566666665,0.05828510005414624,0.07167884605117963,2
CD_CH_PV,DP,0.0,0.0,0.0,2
CD_CH_PV,CA,0.0,0.0,0.0,2
CD_CH_PV,PC,0.0,0.0,0.0,2
CD_CH_PV,CS,0.0,0.0,0.0,2
CD_CH_PV,CH,0.5953792626666666,0.4386046640791487,0.022261112388291746,2
CD_CH_PV,BU,0.0,0.0,0.0,2
CD_CH_PV,BT,0.0,0.0,0.0,2
CD_CH_PV,PV,0.483559986,0.5962511591304814,0.0315726978546816,2
CD_CH_PV,EL,0.0,0.0,0.0,2
CD_CH_PV,CD,0.00013888133333333333,0.05408962797251166,0.07355006460927944,8
CD_CH_PV,DP,0.0,0.0,0.0,8
CD_CH_PV,CA,0.0,0.0,0.0,8
CD_CH_PV,PC,0.0,0.0,0.0,8
CD_CH_PV,CS,0.0,0.0,0.0,8
CD_CH_PV,CH,0.41772943033333326,0.4411331902789599,0.022858420175145083,8
CD_CH_PV,BU,0.0,0.0,0.0,8
CD_CH_PV,BT,0.0,0.0,0.0,8
CD_CH_PV,PV,0.562064995,0.5956046072859446,0.034794873171946156,8
CD_CH_PV,EL,0.0,0.0,0.0,8
CD_CH_PV,CD,0.0014068824999999999,0.05408960373613907,0.07355008116172748,15
CD_CH_PV,DP,0.0,0.0,0.0,15
CD_CH_PV,CA,0.0,0.0,0.0,15
CD_CH_PV,PC,0.0,0.0,0.0,15
CD_CH_PV,CS,0.0,0.0,0.0,15
CD_CH_PV,CH,0.634016403,0.44113321302990344,0.022858445498041457,15
CD_CH_PV,BU,0.0,0.0,0.0,15
CD_CH_PV,BT,0.0,0.0,0.0,15
CD_CH_PV,PV,0.6304100475000001,0.5956046180544626,0.03479490661508705,15
CD_CH_PV,EL,0.0,0.0,0.0,15
CD_CH_PV,CD,0.0,0.054089603736109465,0.0735500811617496,22
CD_CH_PV,DP,0.0,0.0,0.0,22
CD_CH_PV,CA,0.0,0.0,0.0,22
CD_CH_PV,PC,0.0,0.0,0.0,22
CD_CH_PV,CS,0.0,0.0,0.0,22
CD_CH_PV,CH,0.207872052,0.44113321302993413,0.022858445498076002,22
CD_CH_PV,BU,0.0,0.0,0.0,22
CD_CH_PV,BT,0.0,0.0,0.0,22
CD_CH_PV,PV,0.969127948,0.5956046180544817,0.03479490661512896,22
CD_CH_PV,EL,0.0,0.0,0.0,22
CD_CH_PV,CD,0.003992609,0.054089603736109465,0.0735500811617496,29
CD_CH_PV,DP,0.0,0.0,0.0,29
CD_CH_PV,CA,0.0,0.0,0.0,29
CD_CH_PV,PC,0.0,0.0,0.0,29
CD_CH_PV,CS,0.0,0.0,0.0,29
CD_CH_PV,CH,0.306825989,0.44113321302993413,0.022858445498076002,29
CD_CH_PV,BU,0.0,0.0,0.0,29
CD_CH_PV,BT,0.0,0.0,0.0,29
CD_CH_PV,PV,0.271981397,0.5956046180544817,0.03479490661512896,29
CD_CH_PV,EL,0.0,0.0,0.0,29
CD_CH_PV,CD,0.0,0.054089603736109465,0.0735500811617496,36
CD_CH_PV,DP,0.0,0.0,0.0,36
CD_CH_PV,CA,0.0,0.0,0.0,36
CD_CH_PV,PC,0.0,0.0,0.0,36
CD_CH_PV,CS,0.0,0.0,0.0,36
CD_CH_PV,CH,0.408975047,0.44113321302993413,0.022858445498076002,36
CD_CH_PV,BU,0.0,0.0,0.0,36
CD_CH_PV,BT,0.0,0.0,0.0,36
CD_CH_PV,PV,0.599658283,0.5956046180544817,0.03479490661512896,36
CD_CH_PV,EL,0.0,0.0,0.0,36
CD_CS,CD,0.0027500000000000003,0.0027499999999999994,9.059297892880886e-19,1
CD_CS,DP,0.0,0.0,0.0,1
CD_CS,CA,0.0,0.0,0.0,1
CD_CS,PC,0.0,0.0,0.0,1
CD_CS,CS,0.0027500000000000003,0.0027499999999999994,9.059297892880886e-19,1
CD_CS,CH,0.0,0.0,0.0,1
CD_CS,BU,0.0,0.0,0.0,1
CD_CS,BT,0.0,0.0,0.0,1
CD_CS,PV,0.0,0.0,0.0,1
CD_CS,EL,0.0,0.0,0.0,1
CD_CS,CD,0.494837975,0.26503737461453075,0.05987920394454669,2
CD_CS,DP,0.0,0.0,0.0,2
CD_CS,CA,0.0,0.0,0.0,2
CD_CS,PC,0.0,0.0,0.0,2
CD_CS,CS,0.09222868533333334,0.01557238974984039,0.03071829147691282,2
CD_CS,CH,0.0,0.0,0.0,2
CD_CS,BU,0.0,0.0,0.0,2
CD_CS,BT,0.0,0.0,0.0,2
CD_CS,PV,0.0,0.0,0.0,2
CD_CS,EL,0.0,0.0,0.0,2
CD_CS,CD,0.26145021566666665,0.2597179126752373,0.06659326143723275,8
CD_CS,DP,0.0,0.0,0.0,8
CD_CS,CA,0.0,0.0,0.0,8
CD_CS,PC,0.0,0.0,0.0,8
CD_CS,CS,0.0009831246666666667,0.012443713853150627,0.029599735107343383,8
CD_CS,CH,0.0,0.0,0.0,8
CD_CS,BU,0.0,0.0,0.0,8
CD_CS,BT,0.0,0.0,0.0,8
CD_CS,PV,0.0,0.0,0.0,8
CD_CS,EL,0.0,0.0,0.0,8
CD_CS,CD,0.24945110066666665,0.25970908276053706,0.06660716354433904,15
CD_CS,DP,0.0,0.0,0.0,15
CD_CS,CA,0.0,0.0,0.0,15
CD_CS,PC,0.0,0.0,0.0,15
CD_CS,CS,4.8908333333333334e-5,0.0124382531570506,0.029601974181350087,15
CD_CS,CH,0.0,0.0,0.0,15
CD_CS,BU,0.0,0.0,0.0,15
CD_CS,BT,0.0,0.0,0.0,15
CD_CS,PV,0.0,0.0,0.0,15
CD_CS,EL,0.0,0.0,0.0,15
CD_CS,CD,0.343981709,0.2597090609924842,0.06660719793653937,22
CD_CS,DP,0.0,0.0,0.0,22
CD_CS,CA,0.0,0.0,0.0,22
CD_CS,PC,0.0,0.0,0.0,22
CD_CS,CS,0.0326516245,0.012438239756103864,0.029601980313646165,22
CD_CS,CH,0.0,0.0,0.0,22
CD_CS,BU,0.0,0.0,0.0,22
CD_CS,BT,0.0,0.0,0.0,22
CD_CS,PV,0.0,0.0,0.0,22
CD_CS,EL,0.0,0.0,0.0,22
CD_CS,CD,0.3470467385,0.2597090609361347,0.06660719802556243,29
CD_CS,DP,0.0,0.0,0.0,29
CD_CS,CA,0.0,0.0,0.0,29
CD_CS,PC,0.0,0.0,0.0,29
CD_CS,CS,0.052619928,0.012438239721418533,0.029601980329544843,29
CD_CS,CH,0.0,0.0,0.0,29
CD_CS,BU,0.0,0.0,0.0,29
CD_CS,BT,0.0,0.0,0.0,29
CD_CS,PV,0.0,0.0,0.0,29
CD_CS,EL,0.0,0.0,0.0,29
CD_CS,CD,0.22919157899999998,0.25970906093598867,0.06660719802579311,36
CD_CS,DP,0.0,0.0,0.0,36
CD_CS,CA,0.0,0.0,0.0,36
CD_CS,PC,0.0,0.0,0.0,36
CD_CS,CS,0.038425093,0.012438239721328659,0.029601980329586042,36
CD_CS,CH,0.0,0.0,0.0,36
CD_CS,BU,0.0,0.0,0.0,36
CD_CS,BT,0.0,0.0,0.0,36
CD_CS,PV,0.0,0.0,0.0,36
CD_CS,EL,0.0,0.0,0.0,36
CD_CS_BT,CD,0.0018333330000000001,0.0018333329999999997,4.529648946440443e-19,1
CD_CS_BT,DP,0.0,0.0,0.0,1
CD_CS_BT,CA,0.0,0.0,0.0,1
CD_CS_BT,PC,0.0,0.0,0.0,1
CD_CS_BT,CS,0.0018333330000000001,0.0018333329999999997,4.529648946440443e-19,1
CD_CS_BT,CH,0.0,0.0,0.0,1
CD_CS_BT,BU,0.0,0.0,0.0,1
CD_CS_BT,BT,0.0018333330000000001,0.0018333329999999997,4.529648946440443e-19,1
CD_CS_BT,PV,0.0,0.0,0.0,1
CD_CS_BT,EL,0.0,0.0,0.0,1
CD_CS_BT,CD,0.13957183333333334,0.06636223901890471,0.038695717235183,2
CD_CS_BT,DP,0.0,0.0,0.0,2
CD_CS_BT,CA,0.0,0.0,0.0,2
CD_CS_BT,PC,0.0,0.0,0.0,2
CD_CS_BT,CS,0.017584487666666666,0.010150735300650807,0.008502185864875573,2
CD_CS_BT,CH,0.0,0.0,0.0,2
CD_CS_BT,BU,0.0,0.0,0.0,2
CD_CS_BT,BT,1.0745103583333333,1.0923382891744506,0.045490245347011946,2
CD_CS_BT,PV,0.0,0.0,0.0,2
CD_CS_BT,EL,0.0,0.0,0.0,2
CD_CS_BT,CD,0.00027746966666666666,0.05430095194628987,0.044357757700364896,8
CD_CS_BT,DP,0.0,0.0,0.0,8
CD_CS_BT,CA,0.0,0.0,0.0,8
CD_CS_BT,PC,0.0,0.0,0.0,8
CD_CS_BT,CS,5.6334e-5,0.0024415458725642954,0.005612186729729496,8
CD_CS_BT,CH,0.0,0.0,0.0,8
CD_CS_BT,BU,0.0,0.0,0.0,8
CD_CS_BT,BT,0.9499328683333333,1.0572765366645347,0.04035644710648655,8
CD_CS_BT,PV,0.0,0.0,0.0,8
CD_CS_BT,EL,0.0,0.0,0.0,8
CD_CS_BT,CD,0.0011179900000000001,0.053999489665255807,0.04463792312231404,15
CD_CS_BT,DP,0.0,0.0,0.0,15
CD_CS_BT,CA,0.0,0.0,0.0,15
CD_CS_BT,PC,0.0,0.0,0.0,15
CD_CS_BT,CS,0.0,0.0021387167231450726,0.005083847394963333,15
CD_CS_BT,CH,0.0,0.0,0.0,15
CD_CS_BT,BU,0.0,0.0,0.0,15
CD_CS_BT,BT,1.1667153436666668,1.0571383643170187,0.03960471532187064,15
CD_CS_BT,PV,0.0,0.0,0.0,15
CD_CS_BT,EL,0.0,0.0,0.0,15
CD_CS_BT,CD,0.00037485,0.05394770265943552,0.04470842070522373,22
CD_CS_BT,DP,0.0,0.0,0.0,22
CD_CS_BT,CA,0.0,0.0,0.0,22
CD_CS_BT,PC,0.0,0.0,0.0,22
CD_CS_BT,CS,0.0,0.002016979653461279,0.004825480937986773,22
CD_CS_BT,CH,0.0,0.0,0.0,22
CD_CS_BT,BU,0.0,0.0,0.0,22
CD_CS_BT,BT,1.21717515,1.0572849564221167,0.03956975078991108,22
CD_CS_BT,PV,0.0,0.0,0.0,22
CD_CS_BT,EL,0.0,0.0,0.0,22
CD_CS_BT,CD,0.0,0.05395277582495925,0.04471222339424211,29
CD_CS_BT,DP,0.0,0.0,0.0,29
CD_CS_BT,CA,0.0,0.0,0.0,29
CD_CS_BT,PC,0.0,0.0,0.0,29
CD_CS_BT,CS,0.0,0.0020126531659526484,0.0046789051149241055,29
CD_CS_BT,CH,0.0,0.0,0.0,29
CD_CS_BT,BU,0.0,0.0,0.0,29
CD_CS_BT,BT,0.952199961,1.0574093830566995,0.039607064540327815,29
CD_CS_BT,PV,0.0,0.0,0.0,29
CD_CS_BT,EL,0.0,0.0,0.0,29
CD_CS_BT,CD,9.22925e-5,0.05401274460905262,0.044644930067166556,36
CD_CS_BT,DP,0.0,0.0,0.0,36
CD_CS_BT,CA,0.0,0.0,0.0,36
CD_CS_BT,PC,0.0,0.0,0.0,36
CD_CS_BT,CS,0.0,0.002155510490559736,0.004724297555917328,36
CD_CS_BT,CH,0.0,0.0,0.0,36
CD_CS_BT,BU,0.0,0.0,0.0,36
CD_CS_BT,BT,0.9471410419999999,1.0574914928511268,0.03966276287064695,36
CD_CS_BT,PV,0.0,0.0,0.0,36
CD_CS_BT,EL,0.0,0.0,0.0,36
CD_CS_BU,CD,0.0018333330000000001,0.0018333329999999997,4.529648946440443e-19,1
CD_CS_BU,DP,0.0,0.0,0.0,1
CD_CS_BU,CA,0.0,0.0,0.0,1
CD_CS_BU,PC,0.0,0.0,0.0,1
CD_CS_BU,CS,0.0018333330000000001,0.0018333329999999997,4.529648946440443e-19,1
CD_CS_BU,CH,0.0,0.0,0.0,1
CD_CS_BU,BU,0.0018333330000000001,0.0018333329999999997,4.529648946440443e-19,1
CD_CS_BU,BT,0.0,0.0,0.0,1
CD_CS_BU,PV,0.0,0.0,0.0,1
CD_CS_BU,EL,0.0,0.0,0.0,1
CD_CS_BU,CD,0.48626584900000003,0.30523179681823126,0.10356973083014463,2
CD_CS_BU,DP,0.0,0.0,0.0,2
CD_CS_BU,CA,0.0,0.0,0.0,2
CD_CS_BU,PC,0.0,0.0,0.0,2
CD_CS_BU,CS,0.037505965333333335,0.09578470034207175,0.0633439856199171,2
CD_CS_BU,CH,0.0,0.0,0.0,2
CD_CS_BU,BU,0.5099948873333334,0.3590913839926635,0.08801362210399201,2
CD_CS_BU,BT,0.0,0.0,0.0,2
CD_CS_BU,PV,0.0,0.0,0.0,2
CD_CS_BU,EL,0.0,0.0,0.0,2
CD_CS_BU,CD,0.248527706,0.2952929669833996,0.1240228681039409,8
CD_CS_BU,DP,0.0,0.0,0.0,8
CD_CS_BU,CA,0.0,0.0,0.0,8
CD_CS_BU,PC,0.0,0.0,0.0,8
CD_CS_BU,CS,0.281854269,0.11522355151390773,0.09852810326604923,8
CD_CS_BU,CH,0.0,0.0,0.0,8
CD_CS_BU,BU,0.050384708,0.33933321887283313,0.07874813752549939,8
CD_CS_BU,BT,0.0,0.0,0.0,8
CD_CS_BU,PV,0.0,0.0,0.0,8
CD_CS_BU,EL,0.0,0.0,0.0,8
CD_CS_CH,CD,0.0018333330000000001,0.0018333329999999997,4.529648946440443e-19,1
CD_CS_CH,DP,0.0,0.0,0.0,1
CD_CS_CH,CA,0.0,0.0,0.0,1
CD_CS_CH,PC,0.0,0.0,0.0,1
CD_CS_CH,CS,0.0018333330000000001,0.0018333329999999997,4.529648946440443e-19,1
CD_CS_CH,CH,0.0018333330000000001,0.0018333329999999997,4.529648946440443e-19,1
CD_CS_CH,BU,0.0,0.0,0.0,1
CD_CS_CH,BT,0.0,0.0,0.0,1
CD_CS_CH,PV,0.0,0.0,0.0,1
CD_CS_CH,EL,0.0,0.0,0.0,1
CD_CS_CH,CD,0.31969154333333333,0.24498702438199327,0.05289107290034852,2
CD_CS_CH,DP,0.0,0.0,0.0,2
CD_CS_CH,CA,0.0,0.0,0.0,2
CD_CS_CH,PC,0.0,0.0,0.0,2
CD_CS_CH,CS,0.035831629000000004,0.01584872539869923,0.03037202207487998,2
CD_CS_CH,CH,0.13654348433333333,0.029084126626634284,0.03186984348851394,2
CD_CS_CH,BU,0.0,0.0,0.0,2
CD_CS_CH,BT,0.0,0.0,0.0,2
CD_CS_CH,PV,0.0,0.0,0.0,2
CD_CS_CH,EL,0.0,0.0,0.0,2
CD_CS_CH,CD,0.27700911933333333,0.2475825916554902,0.06123410091624738,8
CD_CS_CH,DP,0.0,0.0,0.0,8
CD_CS_CH,CA,0.0,0.0,0.0,8
CD_CS_CH,PC,0.0,0.0,0.0,8
CD_CS_CH,CS,0.000196178,0.012452339168679515,0.029611523896889102,8
CD_CS_CH,CH,0.0029280463333333333,0.018778346452230768,0.030850961386845142,8
CD_CS_CH,BU,0.0,0.0,0.0,8
CD_CS_CH,BT,0.0,0.0,0.0,8
CD_CS_CH,PV,0.0,0.0,0.0,8
CD_CS_CH,EL,0.0,0.0,0.0,8
CD_CS_CH,CD,0.40590203,0.24818697962359662,0.061628634201272674,15
CD_CS_CH,DP,0.0,0.0,0.0,15
CD_CS_CH,CA,0.0,0.0,0.0,15
CD_CS_CH,PC,0.0,0.0,0.0,15
CD_CS_CH,CS,0.010831303,0.012438800224627887,0.029602949057730026,15
CD_CS_CH,CH,0.0,0.01808798389813426,0.03113614849592816,15
CD_CS_CH,BU,0.0,0.0,0.0,15
CD_CS_CH,BT,0.0,0.0,0.0,15
CD_CS_CH,PV,0.0,0.0,0.0,15
CD_CS_CH,EL,0.0,0.0,0.0,15
CD_CS_EL,CD,0.0018333330000000001,0.0018333329999999997,4.529648946440443e-19,1
CD_CS_EL,DP,0.0,0.0,0.0,1
CD_CS_EL,CA,0.0,0.0,0.0,1
CD_CS_EL,PC,0.0,0.0,0.0,1
CD_CS_EL,CS,0.0018333330000000001,0.0018333329999999997,4.529648946440443e-19,1
CD_CS_EL,CH,0.0,0.0,0.0,1
CD_CS_EL,BU,0.0,0.0,0.0,1
CD_CS_EL,BT,0.0,0.0,0.0,1
CD_CS_EL,PV,0.0,0.0,0.0,1
CD_CS_EL,EL,0.0018333330000000001,0.0018333329999999997,4.529648946440443e-19,1
CD_CS_EL,CD,0.630959146,0.48045434076967247,0.05516928809126365,2
CD_CS_EL,DP,0.0,0.0,0.0,2
CD_CS_EL,CA,0.0,0.0,0.0,2
CD_CS_EL,PC,0.0,0.0,0.0,2
CD_CS_EL,CS,0.04996606166666667,0.035409534957206466,0.04970359107104498,2
CD_CS_EL,CH,0.0,0.0,0.0,2
CD_CS_EL,BU,0.0,0.0,0.0,2
CD_CS_EL,BT,0.0,0.0,0.0,2
CD_CS_EL,PV,0.0,0.0,0.0,2
CD_CS_EL,EL,0.18850811133333334,0.15913950760154244,0.038752833522226214,2
CD_CS_EL,CD,0.34706327600000003,0.4785308433840581,0.053441138311041116,8
CD_CS_EL,DP,0.0,0.0,0.0,8
CD_CS_EL,CA,0.0,0.0,0.0,8
CD_CS_EL,PC,0.0,0.0,0.0,8
CD_CS_EL,CS,0.06269276666666666,0.034505424147409904,0.0494736507469244,8
CD_CS_EL,CH,0.0,0.0,0.0,8
CD_CS_EL,BU,0.0,0.0,0.0,8
CD_CS_EL,BT,0.0,0.0,0.0,8
CD_CS_EL,PV,0.0,0.0,0.0,8
CD_CS_EL,EL,0.16531060833333333,0.1587272458624285,0.03790762932999082,8
CD_CS_EL,CD,0.38678903800000003,0.47853060266189135,0.053440950454015715,15
CD_CS_EL,DP,0.0,0.0,0.0,15
CD_CS_EL,CA,0.0,0.0,0.0,15
CD_CS_EL,PC,0.0,0.0,0.0,15
CD_CS_EL,CS,0.20861696066666666,0.034505324476346515,0.0494736462512914,15
CD_CS_EL,CH,0.0,0.0,0.0,15
CD_CS_EL,BU,0.0,0.0,0.0,15
CD_CS_EL,BT,0.0,0.0,0.0,15
CD_CS_EL,PV,0.0,0.0,0.0,15
CD_CS_EL,EL,0.10406066800000001,0.15872716963829822,0.03790755970992494,15
CD_CS_EL,CD,0.5156216910000001,0.4785306026519061,0.05344095044618517,22
CD_CS_EL,DP,0.0,0.0,0.0,22
CD_CS_EL,CA,0.0,0.0,0.0,22
CD_CS_EL,PC,0.0,0.0,0.0,22
CD_CS_EL,CS,0.051086422,0.0345053244719177,0.049473646252107026,22
CD_CS_EL,CH,0.0,0.0,0.0,22
CD_CS_EL,BU,0.0,0.0,0.0,22
CD_CS_EL,BT,0.0,0.0,0.0,22
CD_CS_EL,PV,0.0,0.0,0.0,22
CD_CS_EL,EL,0.17305855366666667,0.15872716963520253,0.03790755970692111,22
CD_CS_EL,CD,0.5775891873333333,0.47853060265190567,0.05344095044618479,29
CD_CS_EL,DP,0.0,0.0,0.0,29
CD_CS_EL,CA,0.0,0.0,0.0,29
CD_CS_EL,PC,0.0,0.0,0.0,29
CD_CS_EL,CS,0.05796447433333333,0.034505324471917474,0.04947364625210709,29
CD_CS_EL,CH,0.0,0.0,0.0,29
CD_CS_EL,BU,0.0,0.0,0.0,29
CD_CS_EL,BT,0.0,0.0,0.0,29
CD_CS_EL,PV,0.0,0.0,0.0,29
CD_CS_EL,EL,0.09351299333333334,0.15872716963520236,0.03790755970692096,29
CD_CS_EL,CD,0.7714688716666668,0.47853060265190567,0.05344095044618479,36
CD_CS_EL,DP,0.0,0.0,0.0,36
CD_CS_EL,CA,0.0,0.0,0.0,36
CD_CS_EL,PC,0.0,0.0,0.0,36
CD_CS_EL,CS,0.038465929333333336,0.034505324471917474,0.04947364625210709,36
CD_CS_EL,CH,0.0,0.0,0.0,36
CD_CS_EL,BU,0.0,0.0,0.0,36
CD_CS_EL,BT,0.0,0.0,0.0,36
CD_CS_EL,PV,0.0,0.0,0.0,36
CD_CS_EL,EL,0.06963184366666668,0.15872716963520236,0.03790755970692096,36
CD_CS_PV,CD,0.0018333330000000001,0.0018333329999999997,4.529648946440443e-19,1
CD_CS_PV,DP,0.0,0.0,0.0,1
CD_CS_PV,CA,0.0,0.0,0.0,1
CD_CS_PV,PC,0.0,0.0,0.0,1
CD_CS_PV,CS,0.0018333330000000001,0.0018333329999999997,4.529648946440443e-19,1
CD_CS_PV,CH,0.0,0.0,0.0,1
CD_CS_PV,BU,0.0,0.0,0.0,1
CD_CS_PV,BT,0.0,0.0,0.0,1
CD_CS_PV,PV,0.0018333330000000001,0.0018333329999999997,4.529648946440443e-19,1
CD_CS_PV,EL,0.0,0.0,0.0,1
CD_CS_PV,CD,0.8097001873333333,0.3619303031995165,0.08574528051786935,2
CD_CS_PV,DP,0.0,0.0,0.0,2
CD_CS_PV,CA,0.0,0.0,0.0,2
CD_CS_PV,PC,0.0,0.0,0.0,2
CD_CS_PV,CS,0.027053659999999997,0.06964824433921549,0.053309804792979074,2
CD_CS_PV,CH,0.0,0.0,0.0,2
CD_CS_PV,BU,0.0,0.0,0.0,2
CD_CS_PV,BT,0.0,0.0,0.0,2
CD_CS_PV,PV,0.5291128079999999,0.74496089200011,0.0765463179367097,2
CD_CS_PV,EL,0.0,0.0,0.0,2
CD_CS_PV,CD,0.5265457809999999,0.35612777589651007,0.08494884894667079,8
CD_CS_PV,DP,0.0,0.0,0.0,8
CD_CS_PV,CA,0.0,0.0,0.0,8
CD_CS_PV,PC,0.0,0.0,0.0,8
CD_CS_PV,CS,4.1733333333333336e-5,0.06693279795162688,0.05544158015423856,8
CD_CS_PV,CH,0.0,0.0,0.0,8
CD_CS_PV,BU,0.0,0.0,0.0,8
CD_CS_PV,BT,0.0,0.0,0.0,8
CD_CS_PV,PV,0.4262791926666667,0.7396671766101437,0.07300987592659372,8
CD_CS_PV,EL,0.0,0.0,0.0,8
CD_CS_PV,CD,0.19289052000000004,0.35592187646887335,0.08498700638030066,15
CD_CS_PV,DP,0.0,0.0,0.0,15
CD_CS_PV,CA,0.0,0.0,0.0,15
CD_CS_PV,PC,0.0,0.0,0.0,15
CD_CS_PV,CS,0.0,0.06682211879293713,0.055561128798091816,15
CD_CS_PV,CH,0.0,0.0,0.0,15
CD_CS_PV,BU,0.0,0.0,0.0,15
CD_CS_PV,BT,0.0,0.0,0.0,15
CD_CS_PV,PV,1.1758428133333334,0.7395372107867546,0.07290549192374453,15
CD_CS_PV,EL,0.0,0.0,0.0,15
CD_CS_PV,CD,0.297965595,0.3558980336969328,0.08499182215747927,22
CD_CS_PV,DP,0.0,0.0,0.0,22
CD_CS_PV,CA,0.0,0.0,0.0,22
CD_CS_PV,PC,0.0,0.0,0.0,22
CD_CS_PV,CS,0.0,0.06680924086133787,0.05557520016652619,22
CD_CS_PV,CH,0.0,0.0,0.0,22
CD_CS_PV,BU,0.0,0.0,0.0,22
CD_CS_PV,BT,0.0,0.0,0.0,22
CD_CS_PV,PV,0.894784405,0.7395222601291428,0.07289362389427262,22
