Treatments,species,true,pred
CDanc-BU,BU,0.906576979,0.58547485
CDanc-BU,BU,0.5550739336666667,0.5136027
CDanc-BU-BT,BU,0.1980428816666667,0.2084714
CDanc-BU-BV,BU,0.2951363793333333,0.33987013
CDanc-CA-BU,BU,0.3631531546666666,0.6749277
CDanc-CH-BT-BU-BV,BU,0.1903032073333333,0.2747354
CDanc-CH-BT-BU-BV,BU,0.2288329756666666,0.24572831
CDanc-CH-BU,BU,0.726442987,0.7293841
CDanc-CH-BU-CA,BU,0.8270080633333333,0.7166673
CDanc-CH-BU-CA,BU,0.7725607923333332,0.73035485
CDanc-CH-DP-BT-BU,BU,0.2360033016666666,0.2615892
CDanc-CH-DP-BT-BU,BU,0.2288014903333333,0.24017382
CDanc-CS-BT-BU-BV,BU,0.231113746,0.2548585
CDanc-CS-BT-BU-BV,BU,0.2296453343333333,0.22134134
CDanc-CS-BT-BU-CA,BU,0.2434409813333333,0.2631524
CDanc-CS-BT-BU-CA,BU,0.2180592803333333,0.2847453
CDanc-CS-BU,BU,0.5099948873333334,0.6234248
CDanc-CS-CH-DP-BT-BU-BV-CA,BU,0.2347722353333333,0.23680162
CDanc-CS-CH-DP-BT-BU-BV-CA,BU,0.2203035106666666,0.22868712
CDanc-CS-CH-DP-BU,BU,0.7333104313333333,0.7832181
CDanc-CS-CH-DP-BU,BU,0.6829117400000001,0.68727607
CDanc-CS-CH-DP-BU-BV,BU,0.584254756,0.64193606
CDanc-CS-CH-DP-BU-BV,BU,0.4779719863333334,0.56967163
CDanc-CS-DP-BU,BU,0.7890050013333333,0.6987308
CDanc-CS-DP-BU,BU,0.665726608,0.59418535
CDanc-CS-DP-BU-BV,BU,0.5796566586666667,1.727406
CDanc-CS-DP-BU-BV,BU,0.4053927856666666,9.999485
CDanc-CS-DP-BU-CA,BU,0.6999724296666666,0.048847266
CDanc-CS-DP-BU-CA,BU,0.6719134353333334,0.025682101
CDanc-DP-BT-BU-BV-CA,BU,0.2584100883333333,9.999612
CDanc-DP-BT-BU-BV-CA,BU,0.2350497873333333,10.0
CDanc-DP-BU,BU,0.5910313933333333,0.67986614
CDanc-DP-BU-CA,BU,0.7394425189999999,0.7157226
