Treatments,species,true,pred
CDevo-CS-BT-BU-CA,CS,0.0050103543333333,0.001422075
CDevo-CS-BT-BU-CA,CS,0.005685717,3.4596575e-05
CDevo-CS-BT-BV-CA,CS,0.005051608,0.0026878174
CDevo-CS-BT-BV-CA,CS,0.0049328589999999,0.00028289433
CDevo-CS-BV-CA,CS,0.0278341583333333,0.02462993
CDevo-CS-BV-CA,CS,0.0109536869999999,0.027722385
CDevo-CS-CA,CS,0.0401152916666666,0.041689944
CDevo-CS-CA,CS,0.0345462295,0.01387757
CDevo-CS-CH-CA,CS,0.0232053926666666,0.025285602
CDevo-CS-CH-CA,CS,0.0151429609999999,0.024654089
CDevo-CS-CH-DP,CS,0.0313439629999999,0.044227112
CDevo-CS-CH-DP,CS,0.012699794,0.15608025
CDevo-CS-CH-DP-BT-BU-BV-CA,CS,0.0043231573333333,0.001030965
CDevo-CS-CH-DP-BT-BU-BV-CA,CS,0.0046859413333333,3.5239907e-05
CDevo-CS-CH-DP-BU,CS,0.0084116066666666,0.006564364
CDevo-CS-CH-DP-BU,CS,0.0075076973333333,0.001017076
CDevo-CS-CH-DP-BU-BV,CS,0.0107556526666666,0.013193648
CDevo-CS-CH-DP-BU-BV,CS,0.0062771956666666,0.017891672
CDevo-CS-DP-BT,CS,0.004854666,0.006200913
CDevo-CS-DP-BT,CS,0.007423597,0.0032226138
CDevo-CS-DP-BT-BV-CA,CS,0.0063000536666666,0.006074089
CDevo-CS-DP-BT-BV-CA,CS,0.0063652133333333,0.0024671028
CDevo-CS-DP-BU,CS,0.0113811819999999,0.01646523
CDevo-CS-DP-BU,CS,0.011246899,0.014714353
CDevo-CS-DP-BU-BV,CS,0.007417171,0.0021733362
CDevo-CS-DP-BU-BV,CS,0.0045774236666666,1.637023e-06
CDevo-CS-DP-BU-CA,CS,0.00795619,0.020456757
CDevo-CS-DP-BU-CA,CS,0.0103099263333333,0.040037252
CDevo-CS-DP-BV-CA,CS,0.011918032,0.019422494
CDevo-CS-DP-BV-CA,CS,0.0074054283333333,0.024273891
CDevo-CS-DP-CA,CS,0.0304800733333333,0.029484022
CDevo-CS-DP-CA,CS,0.031092597,0.01778169
CS-BT-BU-BV,CS,0.0057280216666666,0.0015086121
CS-BT-BU-BV,CS,0.007947363,3.2808708e-05
CS-BT-BU-CA,CS,0.00527784,0.0065755234
CS-BT-BU-CA,CS,0.0052290556666666,0.0014296438
CS-BT-BV-CA,CS,0.0055532786666666,0.014417973
CS-BT-BV-CA,CS,0.0079438729999999,0.011862843
CS-CH-BT-BU,CS,0.0044338606666666,0.010216709
CS-CH-BT-BU,CS,0.0094363386666666,0.0062200674
CS-CH-BT-BU-BV-CA,CS,0.0047111833333333,0.0012062194
CS-CH-BT-BU-BV-CA,CS,0.0060191956666666,1.3568649e-05
CS-CH-BT-BU-CA,CS,0.0029307323333333,0.0019960564
CS-CH-BT-BU-CA,CS,0.0055606633333333,9.1852235e-05
CS-CH-BT-CA,CS,0.0040385125,0.012214589
CS-CH-BT-CA,CS,0.007509137,0.008204233
CS-CH-BU-BV,CS,0.0120987753333333,0.014571776
CS-CH-BU-BV,CS,0.0149385096666666,0.0070747156
CS-CH-BV-CA,CS,0.0258085176666666,0.029485246
CS-CH-BV-CA,CS,0.0154970836666666,0.022926418
CS-CH-DP-BT-BU,CS,0.0023800146666666,0.0011815995
CS-CH-DP-BT-BU,CS,0.0039031733333333,3.150471e-05
CS-CH-DP-BT-BU-BV-CA,CS,0.0034693886666666,0.002003927
CS-CH-DP-BT-BU-BV-CA,CS,0.0041761283333333,0.00024296978
CS-CH-DP-BT-BU-CA,CS,0.002452502,0.005980805
CS-CH-DP-BT-BU-CA,CS,0.0044476886666666,0.0032701725
CS-CH-DP-BU,CS,0.008009321,0.044714667
CS-CH-DP-BU,CS,0.010593122,0.33411676
CS-CH-DP-BU-BV,CS,0.00720066,0.01601973
CS-CH-DP-BU-BV,CS,0.005596434,0.020399014
CS-CH-DP-BU-BV-CA,CS,0.0078622666666666,0.016070262
CS-CH-DP-BU-BV-CA,CS,0.0077988556666666,0.021721844
CS-CH-DP-BV-CA,CS,0.012474514,0.026607824
CS-CH-DP-BV-CA,CS,0.008023103,0.016889028
CS-CH-DP-CA,CS,0.0302080975,0.10956831
CS-CH-DP-CA,CS,0.022178747,0.4630466
CS-DP-BT-BU,CS,0.0047676476666666,0.0020145872
CS-DP-BT-BU,CS,0.0058706406666666,7.555669e-05
CS-DP-BT-BU-BV,CS,0.003835052,0.0075848033
CS-DP-BT-BU-BV,CS,0.0049598913333333,0.004493465
CS-DP-BT-BU-BV-CA,CS,0.0029409983333333,0.002907603
CS-DP-BT-BU-BV-CA,CS,0.0054046383333333,0.00045826705
CS-DP-BT-BV,CS,0.0053327105,0.0016353925
CS-DP-BT-BV,CS,0.0072163823333333,0.00028182523
CS-DP-BT-BV-CA,CS,0.0028529003333333,0.003316655
CS-DP-BT-BV-CA,CS,0.0053242465,0.0002438558
CS-DP-BU-BV-CA,CS,0.0060106206666666,0.016971953
CS-DP-BU-BV-CA,CS,0.0084511779999999,0.011183834
CS-DP-BU-CA,CS,0.0084598789999999,0.0068496033
CS-DP-BU-CA,CS,0.0111316153333333,0.00093240663
CDevo-CH-DP-BT-BU,DP,0.0075583763333333,0.003130498
CDevo-CH-DP-BT-BU,DP,0.0079172039999999,0.0002541652
CDevo-CH-DP-CA,DP,0.134557966,0.15073487
CDevo-CH-DP-CA,DP,0.2396982153333333,0.24684228
CDevo-CS-CH-DP,DP,0.1819738003333333,0.22057705
CDevo-CS-CH-DP,DP,0.2708472413333333,0.26893154
